id_commande,date_commande,id_produit,quantité,entrepôt,statut,date_retour,motif
O000557,28/12/2024,P00227,5,Marseille,Livré,,
O000558,25/02/2024,P00620,3,Paris,Livré,,
O000559,02/02/2024,P00385,5,Marseille,Livré,,
O000560,15/11/2024,P00140,3,Paris,Livré,,
O000561,21/11/2024,P00488,12,Paris,Livré,,
O000563,02/10/2024,P00526,1,Marseille,Livré,30/10/2024,Client insatisfait
O000564,04/05/2024,P00742,2,Marseille,Expédié,,
O000565,30/06/2024,P00778,15,Paris,Expédié,,
O000566,27/09/2024,P00699,12,Paris,Expédié,,
O000567,04/03/2024,P00413,3,Paris,Expédié,,
O000568,27/01/2024,P00630,5,Lyon,Livré,21/02/2024,Livraison incomplète
O000569,12/12/2024,P00643,2,Paris,Livré,,
O000570,26/11/2024,P00843,1,Lyon,Livré,,
O000571,20/11/2024,P00615,3,Paris,Livré,,
O000573,01/12/2024,P00035,2,Paris,Expédié,,
O000574,15/12/2024,P00923,3,Lyon,Livré,,
O000576,03/03/2024,P00175,1,Paris,Livré,,
O000577,25/12/2024,P00971,15,Marseille,Livré,,
O000578,24/02/2024,P00396,20,Paris,Livré,,
O000579,12/11/2024,P00510,5,Marseille,Livré,,
O000580,14/12/2024,P00921,3,Marseille,Livré,,
O000581,30/01/2024,P00149,2,Lyon,Livré,,
O000582,10/09/2024,P00014,8,Marseille,Livré,,
O000583,29/12/2024,P00532,5,Paris,Livré,,
O000584,17/10/2024,P00811,1,Lyon,Livré,,
O000587,24/09/2024,P00467,12,Paris,Livré,,
O000588,09/12/2024,P00159,10,Paris,Livré,,
O000589,25/01/2024,P00110,15,Lyon,Expédié,,
O000590,27/12/2024,P00435,8,Marseille,Livré,,
O000592,06/12/2024,P00029,5,Marseille,Livré,,
O000593,04/12/2024,P00105,2,Lyon,Livré,,
O000595,07/11/2024,P00011,12,Paris,Expédié,,
O000596,06/04/2024,P00963,10,Marseille,Livré,,
O000599,10/12/2024,P00258,1,Marseille,Expédié,28/12/2024,Livraison incomplète
O000600,27/03/2024,P00357,1,Paris,Expédié,,
O000601,09/10/2024,P00641,2,Paris,Livré,,
O000602,04/04/2024,P00846,8,Paris,Livré,,
O000603,28/11/2024,P00757,20,Lyon,Livré,,
O000604,08/12/2024,P00400,1,Paris,Livré,,
O000605,22/12/2024,P00931,3,Marseille,Livré,,
O000606,17/12/2024,P00379,2,Paris,Livré,,
O000607,01/01/2024,P00182,15,Marseille,Expédié,,
O000608,02/12/2024,P00002,10,Paris,Livré,,
O000609,11/05/2024,P00636,10,Marseille,Livré,,
O000610,19/12/2024,P00876,3,Paris,Expédié,,
O000611,16/07/2024,P00859,2,Marseille,Livré,,
O000614,29/01/2024,P00729,2,Lyon,Expédié,,
O000616,29/12/2024,P00729,1,Marseille,Livré,,
O000617,23/05/2024,P00784,10,Paris,Livré,,
O000618,09/12/2024,P00090,8,Paris,Livré,,
O000619,09/08/2024,P00467,20,Paris,Livré,,
O000620,07/08/2024,P00357,20,Paris,Expédié,,
O000623,10/11/2024,P00128,3,Marseille,Expédié,,
O000624,29/11/2024,P00031,8,Marseille,Livré,,
O000625,09/06/2024,P00046,15,Lyon,Livré,,
O000626,11/09/2024,P00149,10,Marseille,Expédié,,
O000627,12/12/2024,P00371,1,Marseille,Expédié,,
O000629,30/11/2024,P00971,3,Paris,Livré,,
O000631,19/11/2024,P00379,1,Paris,Livré,,
O000632,03/05/2024,P00449,15,Lyon,Expédié,,
O000633,01/11/2024,P00473,5,Paris,Expédié,12/11/2024,Mauvaise référence
O000634,21/05/2024,P00296,1,Marseille,Livré,,
O000635,21/12/2024,P00355,5,Paris,Livré,,
O000636,30/10/2024,P00912,5,Marseille,Livré,,
O000637,07/03/2024,P00296,2,Marseille,Livré,,
O000638,14/08/2024,P00923,1,Paris,Expédié,,
O000639,26/02/2024,P00733,5,Paris,Livré,10/03/2024,Produit abîmé
O000640,11/12/2024,P00105,3,Lyon,Expédié,,
O000641,15/08/2024,P00371,8,Marseille,Livré,,
O000642,16/10/2024,P00232,3,Paris,Livré,,
O000643,30/09/2024,P00011,10,Lyon,Livré,21/10/2024,Livraison incomplète
O000645,20/12/2024,P00986,3,Paris,Expédié,,
O000646,07/11/2024,P00008,3,Marseille,Livré,,
O000647,17/09/2024,P00037,10,Marseille,Livré,,
O000648,01/03/2024,P00876,2,Marseille,Livré,,
O000649,14/04/2024,P00943,1,Lyon,Livré,,
O000650,21/01/2024,P00084,1,Paris,Livré,,
O000651,03/01/2024,P00382,8,Paris,Livré,,
O000652,14/09/2024,P00055,5,Paris,Livré,,
O000653,07/12/2024,P00759,5,Marseille,Livré,,
O000654,27/11/2024,P00536,1,Lyon,Livré,,
O000655,14/02/2024,P00032,1,Paris,Expédié,,
O000656,03/02/2024,P00451,1,Paris,Expédié,,
O000657,24/05/2024,P00296,2,Lyon,Livré,,
O000658,02/01/2024,P00435,3,Lyon,Expédié,,
O000659,12/11/2024,P00843,2,Paris,Livré,,
O000660,08/09/2024,P00938,2,Lyon,Livré,,
O000661,15/11/2024,P00377,12,Lyon,Livré,,
O000662,13/04/2024,P00370,2,Lyon,Expédié,,
O000663,24/10/2024,P00105,3,Marseille,Livré,,
O000664,30/08/2024,P00968,8,Lyon,Livré,,
O000666,02/06/2024,P00032,2,Paris,Livré,,
O000667,26/12/2024,P00653,5,Marseille,Livré,,
O000668,29/08/2024,P00933,10,Marseille,Expédié,,
O000669,01/03/2024,P00613,15,Paris,Expédié,,
O000671,28/12/2024,P00846,1,Paris,Livré,,
O000672,18/11/2024,P00305,12,Marseille,Livré,,
O000673,25/01/2024,P00584,3,Lyon,Livré,,
O000674,03/12/2024,P00639,2,Marseille,Livré,,
O000676,16/11/2024,P00704,3,Lyon,Livré,,
O000677,14/10/2024,P00449,20,Marseille,Livré,,
O000678,27/01/2024,P00558,3,Paris,Livré,,
O000679,13/10/2024,P00654,2,Paris,Expédié,,
O000680,29/04/2024,P00373,5,Marseille,Livré,,
O000681,06/03/2024,P00921,1,Paris,Livré,,
O000682,06/12/2024,P00886,1,Marseille,Expédié,,
O000683,04/01/2024,P00487,1,Paris,Expédié,,
O000686,20/11/2024,P00729,1,Lyon,Expédié,,
O000688,22/01/2024,P00179,1,Lyon,Expédié,,
O000689,16/03/2024,P00490,1,Paris,Livré,,
O000690,05/06/2024,P00545,5,Marseille,Livré,,
O000691,06/01/2024,P00009,1,Lyon,Livré,,
O000692,11/11/2024,P00892,2,Paris,Livré,,
O000694,27/08/2024,P00063,12,Lyon,Livré,,
O000695,25/08/2024,P00503,3,Marseille,Livré,,
O000696,02/12/2024,P00135,5,Marseille,Expédié,21/12/2024,Mauvaise référence
O000698,22/08/2024,P00521,1,Marseille,Livré,29/08/2024,Mauvaise référence
O000700,27/01/2024,P00509,1,Marseille,Livré,,
O000701,25/11/2024,P00654,1,Marseille,Livré,,
O000702,11/02/2024,P00009,1,Paris,Livré,,
O000703,26/05/2024,P00979,2,Paris,Livré,,
O000704,29/05/2024,P00957,1,Marseille,Livré,,
O000705,04/12/2024,P00893,1,Lyon,Livré,,
O000707,23/12/2024,P00256,1,Marseille,Livré,,
O000709,31/10/2024,P00473,3,Paris,Livré,,
O000710,15/12/2024,P00159,1,Paris,Expédié,,
O000711,29/06/2024,P00250,2,Paris,Livré,,
O000712,02/04/2024,P00765,3,Paris,Livré,,
O000714,28/04/2024,P00613,5,Paris,Livré,,
O000715,13/06/2024,P00062,1,Paris,Livré,,
O000716,03/10/2024,P00140,8,Paris,Livré,,
O000717,04/02/2024,P00809,5,Marseille,Expédié,,
O000718,15/01/2024,P00470,1,Lyon,Expédié,,
O000719,01/10/2024,P00599,10,Marseille,Livré,,
O000720,06/12/2024,P00414,12,Paris,Expédié,,
O000722,30/01/2024,P00433,1,Lyon,Expédié,,
O000723,08/11/2024,P00377,2,Marseille,Livré,,
O000724,05/11/2024,P00170,8,Lyon,Expédié,,
O000725,01/12/2024,P00355,8,Paris,Livré,,
O000726,05/09/2024,P00558,1,Paris,Livré,,
O000727,20/03/2024,P00410,1,Marseille,Expédié,,
O000728,15/10/2024,P00986,2,Paris,Expédié,,
O000729,03/09/2024,P00948,3,Paris,Livré,24/09/2024,Mauvaise référence
O000730,14/01/2024,P00864,5,Paris,Livré,,
O000731,10/12/2024,P00923,2,Paris,Livré,,
O000732,09/04/2024,P00032,3,Lyon,Expédié,,
O000733,22/12/2024,P00149,8,Paris,Livré,,
O000734,17/12/2024,P00535,1,Marseille,Expédié,,
O000735,06/11/2024,P00330,2,Marseille,Livré,,
O000736,13/10/2024,P00841,5,Lyon,Livré,,
O000737,02/03/2024,P00503,12,Marseille,Expédié,,
O000738,11/03/2024,P00039,3,Lyon,Expédié,,
O000739,17/03/2024,P00362,3,Lyon,Expédié,,
O000740,02/12/2024,P00615,1,Lyon,Expédié,,
O000741,16/11/2024,P00405,2,Paris,Livré,,
O000742,04/12/2024,P00809,3,Marseille,Livré,,
O000743,06/10/2024,P00895,1,Paris,Expédié,,
O000744,22/08/2024,P00526,2,Lyon,Livré,,
O000745,11/10/2024,P00777,2,Marseille,Livré,,
O000746,07/02/2024,P00396,1,Paris,Livré,,
O000747,21/01/2024,P00971,2,Marseille,Expédié,27/01/2024,Produit abîmé
O000749,05/09/2024,P00516,1,Marseille,Expédié,,
O000750,29/09/2024,P00986,2,Paris,Livré,,
O000751,03/11/2024,P00860,1,Lyon,Livré,,
O000752,25/11/2024,P00625,12,Lyon,Livré,,
O000753,20/12/2024,P00193,3,Lyon,Livré,,
O000754,28/08/2024,P00890,5,Lyon,Livré,,
O000755,11/04/2024,P00435,8,Paris,Livré,,
O000756,28/11/2024,P00035,3,Marseille,Livré,,
O000757,04/02/2024,P00003,1,Marseille,Livré,,
O000758,03/04/2024,P00604,3,Lyon,Livré,,
O000759,07/11/2024,P00881,3,Marseille,Livré,,
O000760,09/03/2024,P00398,8,Paris,Livré,,
O000761,15/04/2024,P00610,2,Lyon,Livré,,
O000762,26/10/2024,P00408,1,Paris,Livré,09/11/2024,Mauvaise référence
O000764,17/12/2024,P00897,2,Lyon,Livré,,
O000765,27/12/2024,P00532,2,Lyon,Expédié,,
O000766,20/08/2024,P00451,5,Paris,Livré,,
O000767,23/03/2024,P00396,3,Paris,Expédié,,
O000768,07/05/2024,P00234,2,Marseille,Livré,,
O000769,23/10/2024,P00671,20,Lyon,Expédié,,
O000770,01/04/2024,P00943,5,Lyon,Livré,,
O000771,13/01/2024,P00250,1,Marseille,Livré,,
O000772,09/12/2024,P00296,1,Marseille,Livré,,
O000773,29/02/2024,P00414,1,Marseille,Livré,,
O000774,27/12/2024,P00036,1,Paris,Livré,,
O000775,13/12/2024,P00729,1,Marseille,Livré,,
O000776,25/11/2024,P00374,1,Lyon,Livré,,
O000777,30/01/2024,P00541,2,Marseille,Expédié,,
O000778,08/10/2024,P00754,1,Marseille,Livré,,
O000781,03/10/2024,P00152,12,Lyon,Expédié,,
O000782,02/04/2024,P00653,1,Marseille,Expédié,,
O000783,17/03/2024,P00373,3,Paris,Livré,,
O000784,18/12/2024,P00403,2,Paris,Livré,,
O000785,04/02/2024,P00521,20,Paris,Livré,,
O000786,30/12/2024,P00767,1,Paris,Livré,,
O000788,26/12/2024,P00509,2,Lyon,Livré,,
O000789,12/04/2024,P00410,15,Lyon,Livré,,
O000790,10/11/2024,P00699,10,Paris,Expédié,,
O000791,31/12/2024,P00128,8,Lyon,Livré,,
O000792,25/12/2024,P00135,2,Paris,Livré,,
O000793,11/12/2024,P00610,1,Marseille,Livré,,
O000794,23/10/2024,P00811,5,Paris,Livré,,
O000795,10/12/2024,P00182,12,Lyon,Livré,,
O000797,14/11/2024,P00324,3,Paris,Livré,,
O000798,09/03/2024,P00946,3,Marseille,Livré,,
O000799,10/05/2024,P00699,2,Paris,Livré,,
O000801,14/12/2024,P00340,8,Lyon,Livré,,
O000802,16/09/2024,P00956,1,Marseille,Livré,,
O000804,19/12/2024,P00671,2,Marseille,Livré,,
O000805,17/12/2024,P00568,2,Paris,Expédié,,
O000806,03/10/2024,P00603,3,Marseille,Livré,,
O000807,07/09/2024,P00047,1,Paris,Expédié,28/09/2024,Client insatisfait
O000808,12/11/2024,P00470,1,Lyon,Livré,,
O000809,30/12/2024,P00029,5,Lyon,Livré,,
O000810,13/06/2024,P00754,2,Paris,Expédié,,
O000811,06/09/2024,P00615,3,Lyon,Livré,,
O000812,19/08/2024,P00952,1,Marseille,Livré,,
O000813,15/12/2024,P00792,3,Paris,Livré,,
O000814,13/11/2024,P00158,3,Marseille,Livré,,
O000815,09/05/2024,P00691,1,Paris,Livré,,
O000816,12/11/2024,P00791,2,Lyon,Livré,,
O000817,30/04/2024,P00149,1,Marseille,Livré,,
O000818,21/12/2024,P00014,1,Lyon,Livré,,
O000819,19/02/2024,P00292,20,Lyon,Livré,,
O000824,31/01/2024,P00699,2,Marseille,Livré,,
O000825,13/11/2024,P00936,8,Paris,Livré,,
O000826,14/11/2024,P00921,2,Marseille,Livré,19/11/2024,Livraison incomplète
O000827,15/09/2024,P00843,5,Paris,Livré,,
O000828,24/05/2024,P00341,8,Marseille,Livré,,
O000829,06/08/2024,P00613,3,Marseille,Livré,11/08/2024,Produit abîmé
O000830,30/11/2024,P00931,3,Marseille,Livré,,
O000831,11/03/2024,P00341,2,Lyon,Livré,,
O000832,22/10/2024,P00906,2,Paris,Livré,,
O000833,17/03/2024,P00188,12,Marseille,Livré,,
O000834,01/11/2024,P00873,10,Marseille,Livré,,
O000835,08/09/2024,P00242,15,Paris,Expédié,,
O000836,28/12/2024,P00839,1,Lyon,Livré,,
O000837,21/12/2024,P00532,8,Marseille,Expédié,,
O000839,06/01/2024,P00876,12,Marseille,Expédié,,
O000840,29/12/2024,P00158,1,Marseille,Livré,,
O000841,16/04/2024,P00668,1,Lyon,Expédié,,
O000843,15/08/2024,P00246,8,Paris,Expédié,,
O000844,08/12/2024,P00253,3,Marseille,Livré,,
O000846,04/09/2024,P00544,10,Marseille,Livré,,
O000847,15/12/2024,P00699,1,Paris,Expédié,,
O000848,19/11/2024,P00906,8,Paris,Expédié,,
O000849,11/04/2024,P00343,1,Paris,Livré,,
O000850,06/10/2024,P00121,1,Lyon,Expédié,,
O000852,09/02/2024,P00811,1,Lyon,Expédié,,
O000853,28/12/2024,P00039,8,Lyon,Expédié,,
O000854,16/10/2024,P00373,5,Lyon,Expédié,,
O000855,30/12/2024,P00118,3,Lyon,Livré,,
O000857,26/09/2024,P00224,2,Lyon,Expédié,,
O000858,21/01/2024,P00615,10,Paris,Livré,,
O000859,26/05/2024,P00080,2,Lyon,Livré,,
O000860,16/10/2024,P00732,8,Marseille,Expédié,,
O000861,28/11/2024,P00938,2,Lyon,Expédié,,
O000862,17/09/2024,P00258,2,Marseille,Expédié,,
O000863,03/11/2024,P00716,3,Paris,Livré,,
O000866,13/11/2024,P00532,2,Paris,Livré,,
O000867,08/05/2024,P00938,8,Marseille,Expédié,,
O000868,04/12/2024,P00371,3,Marseille,Expédié,,
O000869,12/12/2024,P00198,1,Lyon,Expédié,,
O000870,02/11/2024,P00738,12,Paris,Livré,,
O000871,07/10/2024,P00710,2,Paris,Livré,,
O000872,23/11/2024,P00105,3,Marseille,Livré,,
O000873,27/11/2024,P00362,12,Lyon,Livré,,
O000874,25/01/2024,P00213,5,Paris,Livré,,
O000875,20/11/2024,P00106,1,Lyon,Expédié,,
O000876,23/12/2024,P00296,12,Lyon,Livré,,
O000877,08/04/2024,P00449,5,Lyon,Expédié,,
O000878,04/12/2024,P00733,2,Paris,Expédié,,
O000879,22/12/2024,P00407,1,Lyon,Livré,,
O000880,23/09/2024,P00234,8,Lyon,Livré,18/10/2024,Livraison incomplète
O000881,10/09/2024,P00188,5,Marseille,Livré,,
O000882,16/01/2024,P00778,3,Marseille,Livré,,
O000883,24/03/2024,P00778,12,Lyon,Expédié,,
O000885,15/11/2024,P00778,8,Paris,Livré,,
O000886,28/04/2024,P00973,1,Lyon,Livré,,
O000887,04/09/2024,P00370,2,Paris,Livré,,
O000888,23/01/2024,P00859,1,Lyon,Expédié,,
O000889,19/09/2024,P00015,8,Marseille,Expédié,,
O000890,31/01/2024,P00594,1,Paris,Livré,,
O000891,19/12/2024,P00888,3,Lyon,Livré,,
O000893,25/04/2024,P00673,8,Paris,Expédié,,
O000894,28/05/2024,P00532,10,Marseille,Expédié,02/06/2024,Livraison incomplète
O000895,18/12/2024,P00952,2,Lyon,Expédié,,
O000896,14/11/2024,P00653,10,Paris,Expédié,,
O000897,05/10/2024,P00133,1,Paris,Expédié,,
O000898,20/12/2024,P00394,10,Lyon,Expédié,,
O000899,07/12/2024,P00536,1,Lyon,Livré,05/01/2025,Mauvaise référence
O000900,07/12/2024,P00159,2,Marseille,Livré,,
O000901,06/02/2024,P00396,8,Lyon,Expédié,,
O000902,26/06/2024,P00319,1,Marseille,Livré,,
O000904,31/12/2024,P00881,1,Lyon,Livré,,
O000905,10/01/2024,P00488,8,Lyon,Livré,,
O000906,28/12/2024,P00184,8,Marseille,Livré,,
O000907,14/08/2024,P00039,5,Lyon,Expédié,,
O000908,25/11/2024,P00473,5,Marseille,Expédié,,
O000909,10/12/2024,P00613,3,Lyon,Livré,,
O000910,16/11/2024,P00099,2,Lyon,Livré,,
O000912,29/12/2024,P00029,2,Marseille,Livré,03/01/2025,Produit abîmé
O000913,17/09/2024,P00791,1,Lyon,Livré,,
O000914,07/05/2024,P00162,12,Paris,Expédié,,
O000915,13/09/2024,P00699,3,Marseille,Livré,,
O000916,27/09/2024,P00612,2,Lyon,Expédié,,
O000918,07/03/2024,P00356,3,Lyon,Livré,,
O000919,23/04/2024,P00791,15,Paris,Livré,,
O000922,10/07/2024,P00355,1,Paris,Livré,,
O000923,11/03/2024,P00462,3,Lyon,Livré,,
O000925,08/02/2024,P00755,3,Paris,Expédié,,
O000926,19/12/2024,P00317,5,Lyon,Livré,,
O000927,31/12/2024,P00835,1,Lyon,Livré,,
O000928,19/12/2024,P00046,10,Lyon,Livré,,
O000930,02/04/2024,P00039,12,Lyon,Livré,,
O000931,15/01/2024,P00341,3,Lyon,Livré,25/01/2024,Client insatisfait
O000932,29/10/2024,P00175,5,Paris,Expédié,,
O000933,25/12/2024,P00149,12,Lyon,Livré,,
O000934,15/03/2024,P00541,5,Paris,Expédié,,
O000937,13/08/2024,P00631,1,Marseille,Livré,,
O000938,07/12/2024,P00536,3,Paris,Livré,,
O000939,08/12/2024,P00222,5,Paris,Livré,,
O000940,12/11/2024,P00585,2,Marseille,Livré,08/12/2024,Livraison incomplète
O000941,12/12/2024,P00025,8,Lyon,Livré,,
O000942,19/10/2024,P00463,12,Lyon,Livré,18/11/2024,Produit abîmé
O000943,30/11/2024,P00214,12,Paris,Expédié,,
O000944,26/01/2024,P00859,3,Marseille,Livré,,
O000946,20/09/2024,P00551,1,Lyon,Livré,,
O000948,10/12/2024,P00133,20,Marseille,Livré,,
O000949,07/03/2024,P00385,10,Lyon,Expédié,,
O000950,15/09/2024,P00653,1,Paris,Livré,,
O000951,14/01/2024,P00851,12,Lyon,Livré,,
O000952,29/10/2024,P00665,10,Paris,Expédié,14/11/2024,Livraison incomplète
O000953,28/05/2024,P00731,3,Lyon,Livré,,
O000954,08/09/2024,P00202,3,Lyon,Livré,,
O000955,02/05/2024,P00759,2,Marseille,Livré,,
O000956,13/09/2024,P00921,1,Paris,Livré,24/09/2024,Mauvaise référence
O000957,19/12/2024,P00973,2,Lyon,Expédié,01/01/2025,Mauvaise référence
O000958,06/01/2024,P00121,8,Lyon,Livré,,
O000959,04/03/2024,P00082,1,Lyon,Livré,29/03/2024,Produit abîmé
O000960,19/01/2024,P00497,2,Lyon,Livré,,
O000961,01/03/2024,P00682,2,Marseille,Expédié,,
O000962,20/11/2024,P00118,3,Lyon,Livré,,
O000963,06/03/2024,P00002,12,Marseille,Livré,,
O000964,26/01/2024,P00876,2,Lyon,Livré,,
O000965,06/02/2024,P00839,2,Paris,Livré,,
O000966,20/10/2024,P00921,8,Marseille,Livré,,
O000968,03/01/2024,P00133,3,Paris,Expédié,,
O000969,01/11/2024,P00620,1,Paris,Livré,,
O000970,02/01/2024,P00326,3,Marseille,Expédié,,
O000971,27/12/2024,P00231,1,Lyon,Livré,,
O000972,22/12/2024,P00333,1,Paris,Livré,,
O000973,25/11/2024,P00506,3,Lyon,Livré,,
O000975,04/04/2024,P00933,2,Lyon,Livré,,
O000976,26/12/2024,P00140,12,Lyon,Livré,,
O000978,13/09/2024,P00396,2,Lyon,Livré,19/09/2024,Produit abîmé
O000979,07/12/2024,P00375,3,Lyon,Livré,,
O000981,07/09/2024,P00055,5,Marseille,Livré,,
O000982,02/05/2024,P00466,1,Lyon,Livré,,
O000983,24/12/2024,P00719,5,Marseille,Livré,,
O000984,25/08/2024,P00449,1,Lyon,Expédié,,
O000985,18/11/2024,P00610,15,Lyon,Livré,,
O000986,22/02/2024,P00886,1,Paris,Livré,,
O000987,08/12/2024,P00047,2,Paris,Expédié,13/12/2024,Client insatisfait
O000988,12/09/2024,P00937,1,Paris,Livré,,
O000989,22/02/2024,P00047,20,Lyon,Expédié,,
O000990,17/08/2024,P00008,3,Marseille,Livré,,
O000992,10/11/2024,P00360,3,Paris,Livré,,
O000993,10/03/2024,P00579,1,Lyon,Livré,,
O000994,14/12/2024,P00906,8,Marseille,Livré,,
O000995,08/12/2024,P00952,1,Marseille,Expédié,,
O000996,28/01/2024,P00507,12,Lyon,Livré,,
O000997,05/11/2024,P00712,1,Marseille,Livré,,
O000998,11/09/2024,P00893,1,Marseille,Livré,,
O000999,27/09/2024,P00745,1,Paris,Livré,21/10/2024,Produit abîmé
O001000,03/11/2024,P00699,3,Paris,Livré,,
O001001,03/11/2024,P00136,3,Lyon,Livré,18/11/2024,Livraison incomplète
O001002,02/06/2024,P00343,1,Lyon,Livré,,
O001003,24/09/2024,P00792,8,Marseille,Livré,,
O001004,23/11/2024,P00186,3,Marseille,Livré,,
O001005,08/12/2024,P00233,3,Marseille,Livré,,
O001007,19/06/2024,P00755,2,Paris,Livré,,
O001008,08/04/2024,P00016,2,Marseille,Livré,,
O001009,15/12/2024,P00610,3,Lyon,Livré,,
O001010,05/11/2024,P00099,1,Lyon,Expédié,,
O001011,11/11/2024,P00001,1,Lyon,Livré,,
O001012,27/11/2024,P00107,10,Lyon,Livré,,
O001013,28/11/2024,P00168,15,Lyon,Livré,,
O001014,25/10/2024,P00124,2,Paris,Livré,,
O001015,14/12/2024,P00732,2,Marseille,Livré,,
O001016,08/12/2024,P00981,5,Marseille,Livré,,
O001017,15/08/2024,P00210,2,Marseille,Livré,,
O001018,11/05/2024,P00808,1,Lyon,Livré,,
O001019,22/10/2024,P00751,1,Paris,Expédié,,
O001020,28/11/2024,P00287,5,Lyon,Livré,,
O001021,21/01/2024,P00613,5,Lyon,Livré,09/02/2024,Livraison incomplète
O001023,04/12/2024,P00467,1,Paris,Livré,,
O001024,27/08/2024,P00895,1,Paris,Livré,,
O001025,21/10/2024,P00924,1,Marseille,Livré,,
O001027,06/07/2024,P00093,5,Paris,Livré,,
O001028,12/05/2024,P00029,1,Lyon,Expédié,,
O001029,20/10/2024,P00893,1,Marseille,Expédié,,
O001030,25/06/2024,P00011,8,Paris,Livré,,
O001031,24/11/2024,P00253,1,Paris,Expédié,,
O001032,02/10/2024,P00015,5,Marseille,Expédié,,
O001033,08/12/2024,P00764,1,Paris,Livré,,
O001035,30/07/2024,P00535,1,Lyon,Livré,,
O001036,24/02/2024,P00585,1,Marseille,Expédié,,
O001038,08/03/2024,P00778,8,Lyon,Livré,,
O001039,09/01/2024,P00509,10,Lyon,Livré,,
O001040,23/12/2024,P00973,10,Marseille,Expédié,,
O001041,29/08/2024,P00143,2,Marseille,Livré,,
O001042,22/04/2024,P00400,5,Marseille,Livré,,
O001043,24/12/2024,P00695,1,Lyon,Livré,,
O001044,06/12/2024,P00343,2,Lyon,Livré,05/01/2025,Client insatisfait
O001045,03/09/2024,P00764,12,Marseille,Livré,,
O001046,02/10/2024,P00044,1,Marseille,Livré,,
O001047,20/12/2024,P00509,1,Paris,Expédié,,
O001048,07/12/2024,P00331,1,Marseille,Expédié,,
O001049,26/12/2024,P00188,1,Marseille,Livré,,
O001050,06/11/2024,P00924,1,Marseille,Livré,,
O001051,19/02/2024,P00140,3,Lyon,Expédié,,
O001052,25/03/2024,P00943,2,Marseille,Livré,,
O001053,09/01/2024,P00629,12,Marseille,Livré,,
O001054,20/01/2024,P00797,8,Marseille,Expédié,,
O001055,02/12/2024,P00158,2,Marseille,Livré,,
O001056,17/03/2024,P00383,2,Paris,Expédié,,
O001057,18/06/2024,P00466,2,Lyon,Expédié,,
O001058,12/02/2024,P00482,3,Paris,Livré,,
O001059,07/10/2024,P00738,2,Marseille,Livré,,
O001060,24/12/2024,P00615,5,Paris,Livré,,
O001061,28/07/2024,P00465,2,Marseille,Livré,,
O001062,31/08/2024,P00778,3,Paris,Livré,,
O001063,12/11/2024,P00551,2,Paris,Expédié,,
O001064,17/09/2024,P00175,2,Marseille,Expédié,16/10/2024,Client insatisfait
O001065,02/09/2024,P00039,15,Lyon,Livré,,
O001066,15/01/2024,P00751,8,Lyon,Expédié,29/01/2024,Mauvaise référence
O001067,29/11/2024,P00175,1,Marseille,Livré,,
O001068,20/01/2024,P00968,10,Lyon,Expédié,,
O001069,20/12/2024,P00603,3,Marseille,Expédié,,
O001070,15/06/2024,P00222,12,Paris,Livré,,
O001072,19/03/2024,P00418,8,Paris,Livré,,
O001073,11/02/2024,P00780,2,Marseille,Livré,,
O001074,24/05/2024,P00986,1,Paris,Expédié,,
O001075,25/12/2024,P00205,2,Marseille,Expédié,,
O001076,09/12/2024,P00981,3,Lyon,Livré,,
O001077,27/11/2024,P00403,5,Marseille,Livré,,
O001078,02/12/2024,P00373,2,Lyon,Expédié,,
O001079,15/12/2024,P00240,1,Marseille,Livré,,
O001081,15/10/2024,P00418,10,Lyon,Livré,,
O001082,08/11/2024,P00012,20,Marseille,Expédié,,
O001084,12/12/2024,P00161,3,Lyon,Livré,,
O001086,07/12/2024,P00478,1,Paris,Expédié,,
O001087,15/11/2024,P00305,2,Lyon,Livré,09/12/2024,Client insatisfait
O001088,08/03/2024,P00551,1,Marseille,Expédié,,
O001089,15/10/2024,P00979,12,Paris,Livré,,
O001090,01/12/2024,P00357,1,Marseille,Livré,,
O001091,22/03/2024,P00893,3,Lyon,Expédié,12/04/2024,Mauvaise référence
O001092,11/09/2024,P00526,2,Paris,Livré,,
O001094,01/11/2024,P00396,3,Marseille,Livré,,
O001095,08/11/2024,P00400,5,Paris,Livré,,
O001096,22/09/2024,P00896,10,Paris,Expédié,,
O001098,06/04/2024,P00462,1,Marseille,Expédié,,
O001100,02/01/2024,P00175,1,Paris,Livré,,
O001101,01/12/2024,P00759,1,Lyon,Expédié,,
O001102,17/01/2024,P00014,12,Lyon,Livré,,
O001104,24/01/2024,P00008,10,Lyon,Livré,,
O001106,23/01/2024,P00193,3,Lyon,Livré,,
O001107,17/11/2024,P00473,5,Marseille,Livré,,
O001108,10/12/2024,P00361,5,Lyon,Livré,,
O001109,30/11/2024,P00263,1,Paris,Livré,,
O001110,19/05/2024,P00256,12,Paris,Livré,,
