id_commande,date_commande,id_produit,quantité,entrepôt,statut,date_retour,motif,return_flag,order_month
O000489,2024-11-13,P00467,3,Paris,Livré,,,0,11
O000490,2024-11-06,P00738,1,Lyon,Livré,,,0,11
O000491,2024-09-21,P00754,3,Lyon,Livré,,,0,9
O000492,2024-12-04,P00787,2,Paris,Livré,,,0,12
O000493,2024-11-09,P00865,10,Paris,Expédié,,,0,11
O000494,2024-01-27,P00366,2,Lyon,Expédié,,,0,1
O000495,2024-12-01,P00118,1,Lyon,Expédié,,,0,12
O000496,2024-09-14,P00136,1,Marseille,Livré,2024-10-07,Mauvaise référence,1,9
O000497,2024-04-29,P00377,8,Paris,Livré,2024-05-28,Mauvaise référence,1,4
O000498,2024-10-06,P00490,5,Paris,Livré,,,0,10
O000499,2024-10-10,P00698,1,Marseille,Expédié,,,0,10
O000500,2024-12-13,P00119,1,Marseille,Expédié,,,0,12
O000501,2024-03-25,P00604,5,Marseille,Livré,,,0,3
O000502,2024-10-31,P00981,1,Paris,Livré,,,0,10
O000503,2024-02-19,P00011,10,Paris,Livré,2024-03-14,Client insatisfait,1,2
O000504,2024-12-15,P00025,5,Lyon,Livré,,,0,12
O000505,2024-12-04,P00136,1,Paris,Livré,,,0,12
O000507,2024-03-28,P00613,1,Lyon,Livré,,,0,3
O000508,2024-02-15,P00121,20,Paris,Livré,2024-03-12,Livraison incomplète,1,2
O000510,2024-01-29,P00972,2,Lyon,Livré,,,0,1
O000511,2024-12-03,P00809,2,Lyon,Expédié,,,0,12
O000513,2024-11-28,P00478,8,Paris,Livré,,,0,11
O000514,2024-11-21,P00093,15,Marseille,Livré,2024-12-15,Produit abîmé,1,11
O000515,2024-02-14,P00234,20,Paris,Livré,2024-03-11,Client insatisfait,1,2
O000516,2024-11-14,P00541,8,Paris,Livré,,,0,11
O000517,2024-12-06,P00613,2,Lyon,Livré,,,0,12
O000518,2024-12-28,P00400,1,Paris,Livré,,,0,12
O000519,2024-01-23,P00507,8,Paris,Livré,,,0,1
O000520,2024-12-17,P00679,3,Marseille,Livré,,,0,12
O000521,2024-12-13,P00604,2,Paris,Livré,,,0,12
O000522,2024-11-29,P00742,12,Lyon,Livré,,,0,11
O000526,2024-10-04,P00449,1,Paris,Livré,,,0,10
O000527,2024-11-15,P00843,3,Marseille,Livré,,,0,11
O000528,2024-12-27,P00252,1,Marseille,Expédié,,,0,12
O000529,2024-11-07,P00541,3,Lyon,Livré,,,0,11
O000530,2024-12-10,P00979,1,Paris,Livré,,,0,12
O000531,2024-12-08,P00604,1,Lyon,Livré,,,0,12
O000532,2024-01-09,P00671,1,Paris,Livré,,,0,1
O000533,2024-04-07,P00938,5,Paris,Livré,,,0,4
O000534,2024-04-24,P00581,8,Paris,Livré,,,0,4
O000535,2024-11-19,P00767,3,Paris,Expédié,,,0,11
O000536,2024-12-26,P00403,15,Paris,Expédié,,,0,12
O000537,2024-06-09,P00536,2,Lyon,Expédié,2024-06-22,Client insatisfait,1,6
O000538,2024-01-20,P00912,2,Marseille,Livré,,,0,1
O000539,2024-01-05,P00330,10,Lyon,Livré,,,0,1
O000542,2024-11-23,P00105,1,Lyon,Livré,,,0,11
O000543,2024-01-07,P00948,15,Paris,Livré,,,0,1
O000544,2024-09-06,P00893,1,Marseille,Expédié,,,0,9
O000546,2024-12-20,P00868,15,Paris,Livré,,,0,12
O000547,2024-11-11,P00881,1,Marseille,Livré,,,0,11
O000549,2024-04-27,P00181,12,Lyon,Livré,,,0,4
O000550,2024-11-27,P00258,3,Paris,Livré,,,0,11
O000551,2024-12-21,P00716,20,Lyon,Livré,,,0,12
O000552,2024-11-12,P00233,1,Marseille,Livré,,,0,11
O000553,2024-09-30,P00240,3,Lyon,Livré,,,0,9
O000554,2024-04-24,P00631,15,Paris,Livré,,,0,4
O000555,2024-10-09,P00029,3,Paris,Expédié,,,0,10
O000556,2024-10-10,P00738,5,Lyon,Livré,,,0,10
O000557,2024-12-28,P00227,5,Marseille,Livré,,,0,12
O000558,2024-02-25,P00620,3,Paris,Livré,,,0,2
O000559,2024-02-02,P00385,5,Marseille,Livré,,,0,2
O000560,2024-11-15,P00140,3,Paris,Livré,,,0,11
O000561,2024-11-21,P00488,12,Paris,Livré,,,0,11
O000563,2024-10-02,P00526,1,Marseille,Livré,2024-10-30,Client insatisfait,1,10
O000564,2024-05-04,P00742,2,Marseille,Expédié,,,0,5
O000565,2024-06-30,P00778,15,Paris,Expédié,,,0,6
O000566,2024-09-27,P00699,12,Paris,Expédié,,,0,9
O000567,2024-03-04,P00413,3,Paris,Expédié,,,0,3
O000568,2024-01-27,P00630,5,Lyon,Livré,2024-02-21,Livraison incomplète,1,1
O000569,2024-12-12,P00643,2,Paris,Livré,,,0,12
O000570,2024-11-26,P00843,1,Lyon,Livré,,,0,11
O000571,2024-11-20,P00615,3,Paris,Livré,,,0,11
O000573,2024-12-01,P00035,2,Paris,Expédié,,,0,12
O000574,2024-12-15,P00923,3,Lyon,Livré,,,0,12
O000576,2024-03-03,P00175,1,Paris,Livré,,,0,3
O000577,2024-12-25,P00971,15,Marseille,Livré,,,0,12
O000578,2024-02-24,P00396,20,Paris,Livré,,,0,2
O000579,2024-11-12,P00510,5,Marseille,Livré,,,0,11
O000580,2024-12-14,P00921,3,Marseille,Livré,,,0,12
O000581,2024-01-30,P00149,2,Lyon,Livré,,,0,1
O000582,2024-09-10,P00014,8,Marseille,Livré,,,0,9
O000583,2024-12-29,P00532,5,Paris,Livré,,,0,12
O000584,2024-10-17,P00811,1,Lyon,Livré,,,0,10
O000587,2024-09-24,P00467,12,Paris,Livré,,,0,9
O000588,2024-12-09,P00159,10,Paris,Livré,,,0,12
O000589,2024-01-25,P00110,15,Lyon,Expédié,,,0,1
O000590,2024-12-27,P00435,8,Marseille,Livré,,,0,12
O000592,2024-12-06,P00029,5,Marseille,Livré,,,0,12
O000593,2024-12-04,P00105,2,Lyon,Livré,,,0,12
O000595,2024-11-07,P00011,12,Paris,Expédié,,,0,11
O000596,2024-04-06,P00963,10,Marseille,Livré,,,0,4
O000599,2024-12-10,P00258,1,Marseille,Expédié,2024-12-28,Livraison incomplète,1,12
O000600,2024-03-27,P00357,1,Paris,Expédié,,,0,3
O000601,2024-10-09,P00641,2,Paris,Livré,,,0,10
O000602,2024-04-04,P00846,8,Paris,Livré,,,0,4
O000603,2024-11-28,P00757,20,Lyon,Livré,,,0,11
O000604,2024-12-08,P00400,1,Paris,Livré,,,0,12
O000605,2024-12-22,P00931,3,Marseille,Livré,,,0,12
O000606,2024-12-17,P00379,2,Paris,Livré,,,0,12
O000607,2024-01-01,P00182,15,Marseille,Expédié,,,0,1
O000608,2024-12-02,P00002,10,Paris,Livré,,,0,12
O000609,2024-05-11,P00636,10,Marseille,Livré,,,0,5
O000610,2024-12-19,P00876,3,Paris,Expédié,,,0,12
O000611,2024-07-16,P00859,2,Marseille,Livré,,,0,7
O000614,2024-01-29,P00729,2,Lyon,Expédié,,,0,1
O000616,2024-12-29,P00729,1,Marseille,Livré,,,0,12
O000617,2024-05-23,P00784,10,Paris,Livré,,,0,5
O000618,2024-12-09,P00090,8,Paris,Livré,,,0,12
O000619,2024-08-09,P00467,20,Paris,Livré,,,0,8
O000620,2024-08-07,P00357,20,Paris,Expédié,,,0,8
O000623,2024-11-10,P00128,3,Marseille,Expédié,,,0,11
O000624,2024-11-29,P00031,8,Marseille,Livré,,,0,11
O000625,2024-06-09,P00046,15,Lyon,Livré,,,0,6
O000626,2024-09-11,P00149,10,Marseille,Expédié,,,0,9
O000627,2024-12-12,P00371,1,Marseille,Expédié,,,0,12
O000629,2024-11-30,P00971,3,Paris,Livré,,,0,11
O000631,2024-11-19,P00379,1,Paris,Livré,,,0,11
O000632,2024-05-03,P00449,15,Lyon,Expédié,,,0,5
O000633,2024-11-01,P00473,5,Paris,Expédié,2024-11-12,Mauvaise référence,1,11
O000634,2024-05-21,P00296,1,Marseille,Livré,,,0,5
O000635,2024-12-21,P00355,5,Paris,Livré,,,0,12
O000636,2024-10-30,P00912,5,Marseille,Livré,,,0,10
O000637,2024-03-07,P00296,2,Marseille,Livré,,,0,3
O000638,2024-08-14,P00923,1,Paris,Expédié,,,0,8
O000639,2024-02-26,P00733,5,Paris,Livré,2024-03-10,Produit abîmé,1,2
O000640,2024-12-11,P00105,3,Lyon,Expédié,,,0,12
O000641,2024-08-15,P00371,8,Marseille,Livré,,,0,8
O000642,2024-10-16,P00232,3,Paris,Livré,,,0,10
O000643,2024-09-30,P00011,10,Lyon,Livré,2024-10-21,Livraison incomplète,1,9
O000645,2024-12-20,P00986,3,Paris,Expédié,,,0,12
O000646,2024-11-07,P00008,3,Marseille,Livré,,,0,11
O000647,2024-09-17,P00037,10,Marseille,Livré,,,0,9
O000648,2024-03-01,P00876,2,Marseille,Livré,,,0,3
O000649,2024-04-14,P00943,1,Lyon,Livré,,,0,4
O000650,2024-01-21,P00084,1,Paris,Livré,,,0,1
O000651,2024-01-03,P00382,8,Paris,Livré,,,0,1
O000652,2024-09-14,P00055,5,Paris,Livré,,,0,9
O000653,2024-12-07,P00759,5,Marseille,Livré,,,0,12
O000654,2024-11-27,P00536,1,Lyon,Livré,,,0,11
O000655,2024-02-14,P00032,1,Paris,Expédié,,,0,2
O000656,2024-02-03,P00451,1,Paris,Expédié,,,0,2
O000657,2024-05-24,P00296,2,Lyon,Livré,,,0,5
O000658,2024-01-02,P00435,3,Lyon,Expédié,,,0,1
O000659,2024-11-12,P00843,2,Paris,Livré,,,0,11
O000660,2024-09-08,P00938,2,Lyon,Livré,,,0,9
O000661,2024-11-15,P00377,12,Lyon,Livré,,,0,11
O000662,2024-04-13,P00370,2,Lyon,Expédié,,,0,4
O000663,2024-10-24,P00105,3,Marseille,Livré,,,0,10
O000664,2024-08-30,P00968,8,Lyon,Livré,,,0,8
O000666,2024-06-02,P00032,2,Paris,Livré,,,0,6
O000667,2024-12-26,P00653,5,Marseille,Livré,,,0,12
O000668,2024-08-29,P00933,10,Marseille,Expédié,,,0,8
O000669,2024-03-01,P00613,15,Paris,Expédié,,,0,3
O000671,2024-12-28,P00846,1,Paris,Livré,,,0,12
O000672,2024-11-18,P00305,12,Marseille,Livré,,,0,11
O000673,2024-01-25,P00584,3,Lyon,Livré,,,0,1
O000674,2024-12-03,P00639,2,Marseille,Livré,,,0,12
O000676,2024-11-16,P00704,3,Lyon,Livré,,,0,11
O000677,2024-10-14,P00449,20,Marseille,Livré,,,0,10
O000678,2024-01-27,P00558,3,Paris,Livré,,,0,1
O000679,2024-10-13,P00654,2,Paris,Expédié,,,0,10
O000680,2024-04-29,P00373,5,Marseille,Livré,,,0,4
O000681,2024-03-06,P00921,1,Paris,Livré,,,0,3
O000682,2024-12-06,P00886,1,Marseille,Expédié,,,0,12
O000683,2024-01-04,P00487,1,Paris,Expédié,,,0,1
O000686,2024-11-20,P00729,1,Lyon,Expédié,,,0,11
O000688,2024-01-22,P00179,1,Lyon,Expédié,,,0,1
O000689,2024-03-16,P00490,1,Paris,Livré,,,0,3
O000690,2024-06-05,P00545,5,Marseille,Livré,,,0,6
O000691,2024-01-06,P00009,1,Lyon,Livré,,,0,1
O000692,2024-11-11,P00892,2,Paris,Livré,,,0,11
O000694,2024-08-27,P00063,12,Lyon,Livré,,,0,8
O000695,2024-08-25,P00503,3,Marseille,Livré,,,0,8
O000696,2024-12-02,P00135,5,Marseille,Expédié,2024-12-21,Mauvaise référence,1,12
O000698,2024-08-22,P00521,1,Marseille,Livré,2024-08-29,Mauvaise référence,1,8
O000700,2024-01-27,P00509,1,Marseille,Livré,,,0,1
O000701,2024-11-25,P00654,1,Marseille,Livré,,,0,11
O000702,2024-02-11,P00009,1,Paris,Livré,,,0,2
O000703,2024-05-26,P00979,2,Paris,Livré,,,0,5
O000704,2024-05-29,P00957,1,Marseille,Livré,,,0,5
O000705,2024-12-04,P00893,1,Lyon,Livré,,,0,12
O000707,2024-12-23,P00256,1,Marseille,Livré,,,0,12
O000709,2024-10-31,P00473,3,Paris,Livré,,,0,10
O000710,2024-12-15,P00159,1,Paris,Expédié,,,0,12
O000711,2024-06-29,P00250,2,Paris,Livré,,,0,6
O000712,2024-04-02,P00765,3,Paris,Livré,,,0,4
O000714,2024-04-28,P00613,5,Paris,Livré,,,0,4
O000715,2024-06-13,P00062,1,Paris,Livré,,,0,6
O000716,2024-10-03,P00140,8,Paris,Livré,,,0,10
O000717,2024-02-04,P00809,5,Marseille,Expédié,,,0,2
O000718,2024-01-15,P00470,1,Lyon,Expédié,,,0,1
O000719,2024-10-01,P00599,10,Marseille,Livré,,,0,10
O000720,2024-12-06,P00414,12,Paris,Expédié,,,0,12
O000722,2024-01-30,P00433,1,Lyon,Expédié,,,0,1
O000723,2024-11-08,P00377,2,Marseille,Livré,,,0,11
O000724,2024-11-05,P00170,8,Lyon,Expédié,,,0,11
O000725,2024-12-01,P00355,8,Paris,Livré,,,0,12
O000726,2024-09-05,P00558,1,Paris,Livré,,,0,9
O000727,2024-03-20,P00410,1,Marseille,Expédié,,,0,3
O000728,2024-10-15,P00986,2,Paris,Expédié,,,0,10
O000729,2024-09-03,P00948,3,Paris,Livré,2024-09-24,Mauvaise référence,1,9
O000730,2024-01-14,P00864,5,Paris,Livré,,,0,1
O000731,2024-12-10,P00923,2,Paris,Livré,,,0,12
O000732,2024-04-09,P00032,3,Lyon,Expédié,,,0,4
O000733,2024-12-22,P00149,8,Paris,Livré,,,0,12
O000734,2024-12-17,P00535,1,Marseille,Expédié,,,0,12
O000735,2024-11-06,P00330,2,Marseille,Livré,,,0,11
O000736,2024-10-13,P00841,5,Lyon,Livré,,,0,10
O000737,2024-03-02,P00503,12,Marseille,Expédié,,,0,3
O000738,2024-03-11,P00039,3,Lyon,Expédié,,,0,3
O000739,2024-03-17,P00362,3,Lyon,Expédié,,,0,3
O000740,2024-12-02,P00615,1,Lyon,Expédié,,,0,12
O000741,2024-11-16,P00405,2,Paris,Livré,,,0,11
O000742,2024-12-04,P00809,3,Marseille,Livré,,,0,12
O000743,2024-10-06,P00895,1,Paris,Expédié,,,0,10
O000744,2024-08-22,P00526,2,Lyon,Livré,,,0,8
O000745,2024-10-11,P00777,2,Marseille,Livré,,,0,10
O000746,2024-02-07,P00396,1,Paris,Livré,,,0,2
O000747,2024-01-21,P00971,2,Marseille,Expédié,2024-01-27,Produit abîmé,1,1
O000749,2024-09-05,P00516,1,Marseille,Expédié,,,0,9
O000750,2024-09-29,P00986,2,Paris,Livré,,,0,9
O000751,2024-11-03,P00860,1,Lyon,Livré,,,0,11
O000752,2024-11-25,P00625,12,Lyon,Livré,,,0,11
O000753,2024-12-20,P00193,3,Lyon,Livré,,,0,12
O000754,2024-08-28,P00890,5,Lyon,Livré,,,0,8
O000755,2024-04-11,P00435,8,Paris,Livré,,,0,4
O000756,2024-11-28,P00035,3,Marseille,Livré,,,0,11
O000757,2024-02-04,P00003,1,Marseille,Livré,,,0,2
O000758,2024-04-03,P00604,3,Lyon,Livré,,,0,4
O000759,2024-11-07,P00881,3,Marseille,Livré,,,0,11
O000760,2024-03-09,P00398,8,Paris,Livré,,,0,3
O000761,2024-04-15,P00610,2,Lyon,Livré,,,0,4
O000762,2024-10-26,P00408,1,Paris,Livré,2024-11-09,Mauvaise référence,1,10
O000764,2024-12-17,P00897,2,Lyon,Livré,,,0,12
O000765,2024-12-27,P00532,2,Lyon,Expédié,,,0,12
O000766,2024-08-20,P00451,5,Paris,Livré,,,0,8
O000767,2024-03-23,P00396,3,Paris,Expédié,,,0,3
O000768,2024-05-07,P00234,2,Marseille,Livré,,,0,5
O000769,2024-10-23,P00671,20,Lyon,Expédié,,,0,10
O000770,2024-04-01,P00943,5,Lyon,Livré,,,0,4
O000771,2024-01-13,P00250,1,Marseille,Livré,,,0,1
O000772,2024-12-09,P00296,1,Marseille,Livré,,,0,12
O000773,2024-02-29,P00414,1,Marseille,Livré,,,0,2
O000774,2024-12-27,P00036,1,Paris,Livré,,,0,12
O000775,2024-12-13,P00729,1,Marseille,Livré,,,0,12
O000776,2024-11-25,P00374,1,Lyon,Livré,,,0,11
O000777,2024-01-30,P00541,2,Marseille,Expédié,,,0,1
O000778,2024-10-08,P00754,1,Marseille,Livré,,,0,10
O000781,2024-10-03,P00152,12,Lyon,Expédié,,,0,10
O000782,2024-04-02,P00653,1,Marseille,Expédié,,,0,4
O000783,2024-03-17,P00373,3,Paris,Livré,,,0,3
O000784,2024-12-18,P00403,2,Paris,Livré,,,0,12
O000785,2024-02-04,P00521,20,Paris,Livré,,,0,2
O000786,2024-12-30,P00767,1,Paris,Livré,,,0,12
O000788,2024-12-26,P00509,2,Lyon,Livré,,,0,12
O000789,2024-04-12,P00410,15,Lyon,Livré,,,0,4
O000790,2024-11-10,P00699,10,Paris,Expédié,,,0,11
O000791,2024-12-31,P00128,8,Lyon,Livré,,,0,12
O000792,2024-12-25,P00135,2,Paris,Livré,,,0,12
O000793,2024-12-11,P00610,1,Marseille,Livré,,,0,12
O000794,2024-10-23,P00811,5,Paris,Livré,,,0,10
O000795,2024-12-10,P00182,12,Lyon,Livré,,,0,12
O000797,2024-11-14,P00324,3,Paris,Livré,,,0,11
O000798,2024-03-09,P00946,3,Marseille,Livré,,,0,3
O000799,2024-05-10,P00699,2,Paris,Livré,,,0,5
O000801,2024-12-14,P00340,8,Lyon,Livré,,,0,12
O000802,2024-09-16,P00956,1,Marseille,Livré,,,0,9
O000804,2024-12-19,P00671,2,Marseille,Livré,,,0,12
O000805,2024-12-17,P00568,2,Paris,Expédié,,,0,12
O000806,2024-10-03,P00603,3,Marseille,Livré,,,0,10
O000807,2024-09-07,P00047,1,Paris,Expédié,2024-09-28,Client insatisfait,1,9
O000808,2024-11-12,P00470,1,Lyon,Livré,,,0,11
O000809,2024-12-30,P00029,5,Lyon,Livré,,,0,12
O000810,2024-06-13,P00754,2,Paris,Expédié,,,0,6
O000811,2024-09-06,P00615,3,Lyon,Livré,,,0,9
O000812,2024-08-19,P00952,1,Marseille,Livré,,,0,8
O000813,2024-12-15,P00792,3,Paris,Livré,,,0,12
O000814,2024-11-13,P00158,3,Marseille,Livré,,,0,11
O000815,2024-05-09,P00691,1,Paris,Livré,,,0,5
O000816,2024-11-12,P00791,2,Lyon,Livré,,,0,11
O000817,2024-04-30,P00149,1,Marseille,Livré,,,0,4
O000818,2024-12-21,P00014,1,Lyon,Livré,,,0,12
O000819,2024-02-19,P00292,20,Lyon,Livré,,,0,2
O000824,2024-01-31,P00699,2,Marseille,Livré,,,0,1
O000825,2024-11-13,P00936,8,Paris,Livré,,,0,11
O000826,2024-11-14,P00921,2,Marseille,Livré,2024-11-19,Livraison incomplète,1,11
O000827,2024-09-15,P00843,5,Paris,Livré,,,0,9
O000828,2024-05-24,P00341,8,Marseille,Livré,,,0,5
O000829,2024-08-06,P00613,3,Marseille,Livré,2024-08-11,Produit abîmé,1,8
O000830,2024-11-30,P00931,3,Marseille,Livré,,,0,11
O000831,2024-03-11,P00341,2,Lyon,Livré,,,0,3
O000832,2024-10-22,P00906,2,Paris,Livré,,,0,10
O000833,2024-03-17,P00188,12,Marseille,Livré,,,0,3
O000834,2024-11-01,P00873,10,Marseille,Livré,,,0,11
O000835,2024-09-08,P00242,15,Paris,Expédié,,,0,9
O000836,2024-12-28,P00839,1,Lyon,Livré,,,0,12
O000837,2024-12-21,P00532,8,Marseille,Expédié,,,0,12
O000839,2024-01-06,P00876,12,Marseille,Expédié,,,0,1
O000840,2024-12-29,P00158,1,Marseille,Livré,,,0,12
O000841,2024-04-16,P00668,1,Lyon,Expédié,,,0,4
O000843,2024-08-15,P00246,8,Paris,Expédié,,,0,8
O000844,2024-12-08,P00253,3,Marseille,Livré,,,0,12
O000846,2024-09-04,P00544,10,Marseille,Livré,,,0,9
O000847,2024-12-15,P00699,1,Paris,Expédié,,,0,12
O000848,2024-11-19,P00906,8,Paris,Expédié,,,0,11
O000849,2024-04-11,P00343,1,Paris,Livré,,,0,4
O000850,2024-10-06,P00121,1,Lyon,Expédié,,,0,10
O000852,2024-02-09,P00811,1,Lyon,Expédié,,,0,2
O000853,2024-12-28,P00039,8,Lyon,Expédié,,,0,12
O000854,2024-10-16,P00373,5,Lyon,Expédié,,,0,10
O000855,2024-12-30,P00118,3,Lyon,Livré,,,0,12
O000857,2024-09-26,P00224,2,Lyon,Expédié,,,0,9
O000858,2024-01-21,P00615,10,Paris,Livré,,,0,1
O000859,2024-05-26,P00080,2,Lyon,Livré,,,0,5
O000860,2024-10-16,P00732,8,Marseille,Expédié,,,0,10
O000861,2024-11-28,P00938,2,Lyon,Expédié,,,0,11
O000862,2024-09-17,P00258,2,Marseille,Expédié,,,0,9
O000863,2024-11-03,P00716,3,Paris,Livré,,,0,11
O000866,2024-11-13,P00532,2,Paris,Livré,,,0,11
O000867,2024-05-08,P00938,8,Marseille,Expédié,,,0,5
O000868,2024-12-04,P00371,3,Marseille,Expédié,,,0,12
O000869,2024-12-12,P00198,1,Lyon,Expédié,,,0,12
O000870,2024-11-02,P00738,12,Paris,Livré,,,0,11
O000871,2024-10-07,P00710,2,Paris,Livré,,,0,10
O000872,2024-11-23,P00105,3,Marseille,Livré,,,0,11
O000873,2024-11-27,P00362,12,Lyon,Livré,,,0,11
O000874,2024-01-25,P00213,5,Paris,Livré,,,0,1
O000875,2024-11-20,P00106,1,Lyon,Expédié,,,0,11
O000876,2024-12-23,P00296,12,Lyon,Livré,,,0,12
O000877,2024-04-08,P00449,5,Lyon,Expédié,,,0,4
O000878,2024-12-04,P00733,2,Paris,Expédié,,,0,12
O000879,2024-12-22,P00407,1,Lyon,Livré,,,0,12
O000880,2024-09-23,P00234,8,Lyon,Livré,2024-10-18,Livraison incomplète,1,9
O000881,2024-09-10,P00188,5,Marseille,Livré,,,0,9
O000882,2024-01-16,P00778,3,Marseille,Livré,,,0,1
O000883,2024-03-24,P00778,12,Lyon,Expédié,,,0,3
O000885,2024-11-15,P00778,8,Paris,Livré,,,0,11
O000886,2024-04-28,P00973,1,Lyon,Livré,,,0,4
O000887,2024-09-04,P00370,2,Paris,Livré,,,0,9
O000888,2024-01-23,P00859,1,Lyon,Expédié,,,0,1
O000889,2024-09-19,P00015,8,Marseille,Expédié,,,0,9
O000890,2024-01-31,P00594,1,Paris,Livré,,,0,1
O000891,2024-12-19,P00888,3,Lyon,Livré,,,0,12
O000893,2024-04-25,P00673,8,Paris,Expédié,,,0,4
O000894,2024-05-28,P00532,10,Marseille,Expédié,2024-06-02,Livraison incomplète,1,5
O000895,2024-12-18,P00952,2,Lyon,Expédié,,,0,12
O000896,2024-11-14,P00653,10,Paris,Expédié,,,0,11
O000897,2024-10-05,P00133,1,Paris,Expédié,,,0,10
O000898,2024-12-20,P00394,10,Lyon,Expédié,,,0,12
O000899,2024-12-07,P00536,1,Lyon,Livré,2025-01-05,Mauvaise référence,1,12
O000900,2024-12-07,P00159,2,Marseille,Livré,,,0,12
O000901,2024-02-06,P00396,8,Lyon,Expédié,,,0,2
O000902,2024-06-26,P00319,1,Marseille,Livré,,,0,6
O000904,2024-12-31,P00881,1,Lyon,Livré,,,0,12
O000905,2024-01-10,P00488,8,Lyon,Livré,,,0,1
O000906,2024-12-28,P00184,8,Marseille,Livré,,,0,12
O000907,2024-08-14,P00039,5,Lyon,Expédié,,,0,8
O000908,2024-11-25,P00473,5,Marseille,Expédié,,,0,11
O000909,2024-12-10,P00613,3,Lyon,Livré,,,0,12
O000910,2024-11-16,P00099,2,Lyon,Livré,,,0,11
O000912,2024-12-29,P00029,2,Marseille,Livré,2025-01-03,Produit abîmé,1,12
O000913,2024-09-17,P00791,1,Lyon,Livré,,,0,9
O000914,2024-05-07,P00162,12,Paris,Expédié,,,0,5
O000915,2024-09-13,P00699,3,Marseille,Livré,,,0,9
O000916,2024-09-27,P00612,2,Lyon,Expédié,,,0,9
O000918,2024-03-07,P00356,3,Lyon,Livré,,,0,3
O000919,2024-04-23,P00791,15,Paris,Livré,,,0,4
O000922,2024-07-10,P00355,1,Paris,Livré,,,0,7
O000923,2024-03-11,P00462,3,Lyon,Livré,,,0,3
O000925,2024-02-08,P00755,3,Paris,Expédié,,,0,2
O000926,2024-12-19,P00317,5,Lyon,Livré,,,0,12
O000927,2024-12-31,P00835,1,Lyon,Livré,,,0,12
O000928,2024-12-19,P00046,10,Lyon,Livré,,,0,12
O000930,2024-04-02,P00039,12,Lyon,Livré,,,0,4
O000931,2024-01-15,P00341,3,Lyon,Livré,2024-01-25,Client insatisfait,1,1
O000932,2024-10-29,P00175,5,Paris,Expédié,,,0,10
O000933,2024-12-25,P00149,12,Lyon,Livré,,,0,12
O000934,2024-03-15,P00541,5,Paris,Expédié,,,0,3
O000937,2024-08-13,P00631,1,Marseille,Livré,,,0,8
O000938,2024-12-07,P00536,3,Paris,Livré,,,0,12
O000939,2024-12-08,P00222,5,Paris,Livré,,,0,12
O000940,2024-11-12,P00585,2,Marseille,Livré,2024-12-08,Livraison incomplète,1,11
O000941,2024-12-12,P00025,8,Lyon,Livré,,,0,12
O000942,2024-10-19,P00463,12,Lyon,Livré,2024-11-18,Produit abîmé,1,10
O000943,2024-11-30,P00214,12,Paris,Expédié,,,0,11
O000944,2024-01-26,P00859,3,Marseille,Livré,,,0,1
O000946,2024-09-20,P00551,1,Lyon,Livré,,,0,9
O000948,2024-12-10,P00133,20,Marseille,Livré,,,0,12
O000949,2024-03-07,P00385,10,Lyon,Expédié,,,0,3
O000950,2024-09-15,P00653,1,Paris,Livré,,,0,9
O000951,2024-01-14,P00851,12,Lyon,Livré,,,0,1
O000952,2024-10-29,P00665,10,Paris,Expédié,2024-11-14,Livraison incomplète,1,10
O000953,2024-05-28,P00731,3,Lyon,Livré,,,0,5
O000954,2024-09-08,P00202,3,Lyon,Livré,,,0,9
O000955,2024-05-02,P00759,2,Marseille,Livré,,,0,5
O000956,2024-09-13,P00921,1,Paris,Livré,2024-09-24,Mauvaise référence,1,9
O000957,2024-12-19,P00973,2,Lyon,Expédié,2025-01-01,Mauvaise référence,1,12
O000958,2024-01-06,P00121,8,Lyon,Livré,,,0,1
O000959,2024-03-04,P00082,1,Lyon,Livré,2024-03-29,Produit abîmé,1,3
O000960,2024-01-19,P00497,2,Lyon,Livré,,,0,1
O000961,2024-03-01,P00682,2,Marseille,Expédié,,,0,3
O000962,2024-11-20,P00118,3,Lyon,Livré,,,0,11
O000963,2024-03-06,P00002,12,Marseille,Livré,,,0,3
O000964,2024-01-26,P00876,2,Lyon,Livré,,,0,1
O000965,2024-02-06,P00839,2,Paris,Livré,,,0,2
O000966,2024-10-20,P00921,8,Marseille,Livré,,,0,10
O000968,2024-01-03,P00133,3,Paris,Expédié,,,0,1
O000969,2024-11-01,P00620,1,Paris,Livré,,,0,11
O000970,2024-01-02,P00326,3,Marseille,Expédié,,,0,1
O000971,2024-12-27,P00231,1,Lyon,Livré,,,0,12
O000972,2024-12-22,P00333,1,Paris,Livré,,,0,12
O000973,2024-11-25,P00506,3,Lyon,Livré,,,0,11
O000975,2024-04-04,P00933,2,Lyon,Livré,,,0,4
O000976,2024-12-26,P00140,12,Lyon,Livré,,,0,12
O000978,2024-09-13,P00396,2,Lyon,Livré,2024-09-19,Produit abîmé,1,9
O000979,2024-12-07,P00375,3,Lyon,Livré,,,0,12
O000981,2024-09-07,P00055,5,Marseille,Livré,,,0,9
O000982,2024-05-02,P00466,1,Lyon,Livré,,,0,5
O000983,2024-12-24,P00719,5,Marseille,Livré,,,0,12
O000984,2024-08-25,P00449,1,Lyon,Expédié,,,0,8
O000985,2024-11-18,P00610,15,Lyon,Livré,,,0,11
O000986,2024-02-22,P00886,1,Paris,Livré,,,0,2
