id_produit,catégorie,marque,prix,stock_minimum,date,entrepot,niveau_stock,stock_gap,month
P00756,Maquillage,Maison Vitalis,308.77,77,2024-11-17,Marseille,79,2,11
P00757,Accessoires,Aroma Sublime,413.21,42,2024-12-14,Paris,250,208,12
P00758,Parfums,Ãpure d'Azur,444.42,45,2024-11-02,Paris,0,-45,11
P00758,Parfums,Ãpure d'Azur,444.42,45,2024-08-21,Lyon,83,38,8
P00759,Accessoires,Ligne LumiÃ¨re,129.48,91,2024-08-31,Lyon,116,25,8
P00759,Accessoires,Ligne LumiÃ¨re,129.48,91,2024-10-23,Paris,225,134,10
P00759,Accessoires,Ligne LumiÃ¨re,129.48,91,2024-05-15,Marseille,115,24,5
P00760,Parfums,Soin Absolu,121.78,28,2024-10-14,Paris,111,83,10
P00760,Parfums,Soin Absolu,121.78,28,2024-10-06,Lyon,123,95,10
P00761,Maquillage,Cosmétika,313.27,37,2024-11-12,Paris,126,89,11
P00762,Maquillage,Jardin dâIvoire,217.29,49,2024-04-23,Lyon,22,-27,4
P00762,Maquillage,Jardin dâIvoire,217.29,49,2024-10-27,Marseille,168,119,10
P00763,Accessoires,Beauté Origine,423.13,93,2024-01-30,Lyon,32,-61,1
P00763,Accessoires,Beauté Origine,423.13,93,2024-09-30,Paris,258,165,9
P00764,Accessoires,Orchidée Noire,452.01,85,2024-05-15,Marseille,2,-83,5
P00764,Accessoires,Orchidée Noire,452.01,85,2024-05-01,Paris,47,-38,5
P00765,Parfums,LâAtelier du Teint,189.64,24,2024-06-28,Paris,164,140,6
P00766,Soins capillaires,Déesse Cosmétique,133.7,50,2024-09-18,Marseille,269,219,9
P00767,Parfums,Secret de Peau,394.65,48,2024-05-15,Paris,85,37,5
P00768,Accessoires,Rose & Lin,151.91,11,2024-07-04,Paris,5,-6,7
P00768,Accessoires,Rose & Lin,151.91,11,2024-09-09,Lyon,102,91,9
P00769,Accessoires,Le Bain Royal,414.85,72,2024-02-10,Lyon,201,129,2
P00769,Accessoires,Le Bain Royal,414.85,72,2024-09-16,Paris,294,222,9
P00770,Soins de la peau,Sérum de Lune,223.39,38,2024-03-03,Lyon,68,30,3
P00771,Accessoires,Aura Cristal,340.42,83,2024-02-04,Lyon,23,-60,2
P00771,Accessoires,Aura Cristal,340.42,83,2024-11-13,Paris,210,127,11
P00772,Soins de la peau,Infusion Précieuse,65.86,75,2024-12-08,Paris,184,109,12
P00773,Soins capillaires,Velours Naturel,319.45,60,2024-04-10,Lyon,103,43,4
P00773,Soins capillaires,Velours Naturel,319.45,60,2024-04-22,Paris,34,-26,4
P00774,Parfums,Ãveil Ãlégant,236.85,84,2024-10-02,Paris,5,-79,10
P00774,Parfums,Ãveil Ãlégant,236.85,84,2024-02-26,Lyon,100,16,2
P00774,Parfums,Ãveil Ãlégant,236.85,84,2024-03-24,Marseille,133,49,3
P00775,Parfums,Héritage Sensuel,301.57,86,2024-07-23,Paris,114,28,7
P00775,Parfums,Héritage Sensuel,301.57,86,2024-01-08,Marseille,202,116,1
P00776,Soins de la peau,Clarté Botanique,100.65,19,2024-11-17,Lyon,35,16,11
P00776,Soins de la peau,Clarté Botanique,100.65,19,2024-06-20,Paris,220,201,6
P00777,Parfums,Atelier Minéral,373.7,23,2024-10-25,Paris,58,35,10
P00777,Parfums,Atelier Minéral,373.7,23,2024-11-22,Lyon,80,57,11
P00778,Accessoires,Silhouette Paris,434.14,91,2024-02-25,Lyon,142,51,2
P00779,Maquillage,Natura Solaire,124.04,60,2024-05-25,Lyon,56,-4,5
P00779,Maquillage,Natura Solaire,124.04,60,2024-09-21,Paris,152,92,9
P00780,Soins de la peau,Les Essences Rares,65.94,82,2024-06-30,Paris,79,-3,6
P00780,Soins de la peau,Les Essences Rares,65.94,82,2024-04-05,Marseille,163,81,4
P00781,Parfums,Maison Vitalis,31.35,48,2024-11-26,Lyon,292,244,11
P00781,Parfums,Maison Vitalis,31.35,48,2024-09-20,Paris,226,178,9
P00782,Soins de la peau,Aroma Sublime,328.15,37,2024-04-01,Marseille,287,250,4
P00782,Soins de la peau,Aroma Sublime,328.15,37,2024-06-19,Lyon,260,223,6
P00783,Soins de la peau,Ãpure d'Azur,311.41,12,2024-09-20,Paris,46,34,9
P00784,Maquillage,Ligne LumiÃ¨re,282.41,93,2024-01-19,Paris,129,36,1
P00784,Maquillage,Ligne LumiÃ¨re,282.41,93,2024-06-02,Lyon,37,-56,6
P00785,Accessoires,Soin Absolu,131.33,79,2024-09-06,Paris,122,43,9
P00785,Accessoires,Soin Absolu,131.33,79,2024-08-18,Lyon,115,36,8
P00786,Soins de la peau,Cosmétika,207.63,36,2024-02-27,Paris,206,170,2
P00786,Soins de la peau,Cosmétika,207.63,36,2024-07-16,Lyon,57,21,7
P00787,Parfums,Jardin dâIvoire,305.35,11,2024-07-14,Paris,244,233,7
P00788,Soins capillaires,Beauté Origine,258.45,47,2024-10-09,Paris,263,216,10
P00788,Soins capillaires,Beauté Origine,258.45,47,2024-09-18,Lyon,231,184,9
P00789,Soins de la peau,Orchidée Noire,494.14,12,2024-06-15,Lyon,66,54,6
P00789,Soins de la peau,Orchidée Noire,494.14,12,2024-12-02,Paris,269,257,12
P00790,Soins de la peau,LâAtelier du Teint,85.49,25,2024-09-09,Lyon,62,37,9
P00790,Soins de la peau,LâAtelier du Teint,85.49,25,2024-08-18,Paris,65,40,8
P00791,Maquillage,Déesse Cosmétique,353.67,49,2024-08-25,Lyon,187,138,8
P00791,Maquillage,Déesse Cosmétique,353.67,49,2024-05-14,Paris,291,242,5
P00792,Accessoires,Secret de Peau,214.07,11,2024-02-22,Paris,276,265,2
P00792,Accessoires,Secret de Peau,214.07,11,2024-10-04,Lyon,156,145,10
P00793,Soins capillaires,Rose & Lin,225.54,90,2024-12-14,Marseille,194,104,12
P00793,Soins capillaires,Rose & Lin,225.54,90,2024-02-25,Paris,295,205,2
P00794,Parfums,Le Bain Royal,364.45,50,2024-12-02,Lyon,193,143,12
P00795,Soins capillaires,Sérum de Lune,352.37,21,2024-09-13,Marseille,176,155,9
P00795,Soins capillaires,Sérum de Lune,352.37,21,2024-09-29,Paris,125,104,9
P00795,Soins capillaires,Sérum de Lune,352.37,21,2024-03-15,Lyon,162,141,3
P00796,Parfums,Aura Cristal,495.8,44,2024-06-19,Lyon,104,60,6
P00796,Parfums,Aura Cristal,495.8,44,2024-06-06,Paris,233,189,6
P00797,Accessoires,Infusion Précieuse,81.63,74,2024-07-17,Marseille,1,-73,7
P00798,Parfums,Velours Naturel,69.97,64,2024-10-31,Lyon,279,215,10
P00798,Parfums,Velours Naturel,69.97,64,2024-02-16,Marseille,56,-8,2
P00799,Maquillage,Ãveil Ãlégant,367.68,54,2024-08-17,Paris,239,185,8
P00800,Maquillage,Héritage Sensuel,297.63,88,2024-09-03,Paris,156,68,9
P00800,Maquillage,Héritage Sensuel,297.63,88,2024-03-13,Lyon,9,-79,3
P00801,Maquillage,Clarté Botanique,151.6,99,2024-11-07,Marseille,228,129,11
P00801,Maquillage,Clarté Botanique,151.6,99,2024-09-03,Paris,290,191,9
P00802,Maquillage,Atelier Minéral,58.12,94,2024-12-03,Paris,184,90,12
P00803,Soins capillaires,Silhouette Paris,61.12,71,2024-02-06,Lyon,242,171,2
P00804,Accessoires,Natura Solaire,449.21,58,2024-05-08,Paris,178,120,5
P00804,Accessoires,Natura Solaire,449.21,58,2024-06-29,Lyon,24,-34,6
P00804,Accessoires,Natura Solaire,449.21,58,2024-12-22,Marseille,159,101,12
P00805,Parfums,Les Essences Rares,112.1,34,2024-07-27,Paris,52,18,7
P00805,Parfums,Les Essences Rares,112.1,34,2024-01-10,Marseille,280,246,1
P00806,Parfums,Maison Vitalis,175.22,32,2024-03-02,Lyon,29,-3,3
P00806,Parfums,Maison Vitalis,175.22,32,2024-10-15,Paris,203,171,10
P00807,Maquillage,Aroma Sublime,128.8,33,2024-02-28,Lyon,211,178,2
P00807,Maquillage,Aroma Sublime,128.8,33,2024-10-15,Marseille,262,229,10
P00808,Maquillage,Ãpure d'Azur,190.4,47,2024-10-28,Paris,110,63,10
P00808,Maquillage,Ãpure d'Azur,190.4,47,2024-04-16,Marseille,248,201,4
P00809,Soins de la peau,Ligne LumiÃ¨re,53.32,37,2024-05-01,Lyon,108,71,5
P00810,Accessoires,Soin Absolu,269.15,30,2024-07-30,Marseille,26,-4,7
P00810,Accessoires,Soin Absolu,269.15,30,2024-12-15,Lyon,236,206,12
P00810,Accessoires,Soin Absolu,269.15,30,2024-11-02,Paris,54,24,11
P00811,Soins capillaires,Cosmétika,52.45,63,2024-12-26,Marseille,290,227,12
P00811,Soins capillaires,Cosmétika,52.45,63,2024-05-02,Paris,33,-30,5
P00812,Parfums,Jardin dâIvoire,404.17,27,2024-09-21,Paris,2,-25,9
P00813,Soins de la peau,Beauté Origine,132.18,45,2024-06-30,Lyon,238,193,6
P00813,Soins de la peau,Beauté Origine,132.18,45,2024-06-08,Paris,148,103,6
P00814,Soins de la peau,Orchidée Noire,279.21,54,2024-10-26,Marseille,145,91,10
P00814,Soins de la peau,Orchidée Noire,279.21,54,2024-03-22,Paris,187,133,3
P00815,Parfums,LâAtelier du Teint,442.44,82,2024-06-05,Paris,255,173,6
P00815,Parfums,LâAtelier du Teint,442.44,82,2024-09-29,Lyon,31,-51,9
P00816,Soins capillaires,Déesse Cosmétique,332.42,62,2024-03-02,Paris,147,85,3
P00816,Soins capillaires,Déesse Cosmétique,332.42,62,2024-05-30,Marseille,3,-59,5
P00817,Soins de la peau,Secret de Peau,275.82,39,2024-01-12,Paris,280,241,1
P00817,Soins de la peau,Secret de Peau,275.82,39,2024-09-13,Lyon,163,124,9
P00818,Soins de la peau,Rose & Lin,175.68,69,2024-09-24,Paris,240,171,9
P00819,Accessoires,Le Bain Royal,179.84,41,2024-03-17,Marseille,5,-36,3
P00819,Accessoires,Le Bain Royal,179.84,41,2024-10-01,Lyon,134,93,10
P00820,Soins capillaires,Sérum de Lune,341.35,76,2024-05-22,Paris,223,147,5
P00820,Soins capillaires,Sérum de Lune,341.35,76,2024-11-15,Lyon,207,131,11
P00821,Soins de la peau,Aura Cristal,497.19,76,2024-10-13,Paris,198,122,10
P00821,Soins de la peau,Aura Cristal,497.19,76,2024-04-24,Marseille,173,97,4
P00822,Soins capillaires,Infusion Précieuse,337.68,37,2024-04-08,Marseille,273,236,4
P00823,Parfums,Velours Naturel,287.74,53,2024-10-06,Paris,101,48,10
P00824,Maquillage,Ãveil Ãlégant,370.71,88,2024-05-08,Marseille,41,-47,5
P00824,Maquillage,Ãveil Ãlégant,370.71,88,2024-11-27,Paris,172,84,11
P00824,Maquillage,Ãveil Ãlégant,370.71,88,2024-12-30,Lyon,58,-30,12
P00825,Soins de la peau,Héritage Sensuel,243.3,50,2024-12-24,Paris,208,158,12
P00826,Accessoires,Clarté Botanique,48.87,72,2024-07-30,Paris,8,-64,7
P00826,Accessoires,Clarté Botanique,48.87,72,2024-01-08,Marseille,189,117,1
P00827,Parfums,Atelier Minéral,289.9,32,2024-09-03,Lyon,169,137,9
P00827,Parfums,Atelier Minéral,289.9,32,2024-08-02,Paris,288,256,8
P00828,Soins capillaires,Silhouette Paris,479.66,84,2024-09-22,Paris,206,122,9
P00828,Soins capillaires,Silhouette Paris,479.66,84,2024-10-02,Lyon,167,83,10
P00829,Parfums,Natura Solaire,104.15,57,2024-02-27,Lyon,69,12,2
P00830,Soins de la peau,Les Essences Rares,351.2,41,2024-08-11,Paris,208,167,8
P00831,Soins capillaires,Maison Vitalis,116.45,66,2024-03-03,Lyon,17,-49,3
P00832,Maquillage,Aroma Sublime,277.2,42,2024-06-16,Paris,124,82,6
P00832,Maquillage,Aroma Sublime,277.2,42,2024-08-30,Lyon,36,-6,8
P00833,Parfums,Ãpure d'Azur,66.4,33,2024-06-12,Lyon,111,78,6
P00833,Parfums,Ãpure d'Azur,66.4,33,2024-10-05,Marseille,128,95,10
P00834,Soins de la peau,Ligne LumiÃ¨re,236.18,48,2024-09-19,Marseille,50,2,9
P00834,Soins de la peau,Ligne LumiÃ¨re,236.18,48,2024-12-07,Paris,166,118,12
P00835,Accessoires,Soin Absolu,382.96,43,2024-09-15,Paris,45,2,9
P00836,Soins capillaires,Cosmétika,186.83,65,2024-09-30,Paris,99,34,9
P00836,Soins capillaires,Cosmétika,186.83,65,2024-02-24,Marseille,147,82,2
P00837,Parfums,Jardin dâIvoire,339.16,37,2024-08-22,Paris,168,131,8
P00837,Parfums,Jardin dâIvoire,339.16,37,2024-01-21,Marseille,103,66,1
P00838,Parfums,Beauté Origine,401.82,46,2024-07-11,Lyon,159,113,7
P00838,Parfums,Beauté Origine,401.82,46,2024-10-12,Marseille,46,0,10
P00838,Parfums,Beauté Origine,401.82,46,2024-12-07,Paris,200,154,12
P00839,Maquillage,Orchidée Noire,465.05,16,2024-06-13,Marseille,5,-11,6
P00839,Maquillage,Orchidée Noire,465.05,16,2024-02-10,Paris,71,55,2
P00840,Maquillage,LâAtelier du Teint,132.63,77,2024-08-19,Paris,53,-24,8
P00840,Maquillage,LâAtelier du Teint,132.63,77,2024-08-15,Marseille,231,154,8
P00841,Accessoires,Déesse Cosmétique,211.67,46,2024-03-30,Paris,238,192,3
P00841,Accessoires,Déesse Cosmétique,211.67,46,2024-11-30,Lyon,95,49,11
P00842,Accessoires,Secret de Peau,93.16,65,2024-03-16,Marseille,174,109,3
P00842,Accessoires,Secret de Peau,93.16,65,2024-10-26,Paris,107,42,10
P00843,Soins de la peau,Rose & Lin,496.39,74,2024-10-15,Paris,90,16,10
P00843,Soins de la peau,Rose & Lin,496.39,74,2024-08-16,Lyon,198,124,8
P00844,Soins de la peau,Le Bain Royal,464.96,74,2024-05-25,Marseille,280,206,5
P00844,Soins de la peau,Le Bain Royal,464.96,74,2024-09-06,Paris,96,22,9
P00845,Accessoires,Sérum de Lune,279.18,56,2024-11-03,Paris,189,133,11
P00845,Accessoires,Sérum de Lune,279.18,56,2024-02-21,Marseille,21,-35,2
P00846,Accessoires,Aura Cristal,424.18,29,2024-04-12,Lyon,177,148,4
P00847,Soins capillaires,Infusion Précieuse,270.06,28,2024-07-18,Paris,109,81,7
P00848,Maquillage,Velours Naturel,319.32,38,2024-10-24,Paris,284,246,10
P00848,Maquillage,Velours Naturel,319.32,38,2024-02-27,Lyon,69,31,2
P00849,Soins de la peau,Ãveil Ãlégant,62.78,83,2024-08-30,Marseille,54,-29,8
P00849,Soins de la peau,Ãveil Ãlégant,62.78,83,2024-07-05,Paris,36,-47,7
P00850,Maquillage,Héritage Sensuel,382.53,69,2024-10-04,Marseille,37,-32,10
P00850,Maquillage,Héritage Sensuel,382.53,69,2024-06-02,Paris,30,-39,6
P00851,Maquillage,Clarté Botanique,81.3,27,2024-04-30,Lyon,134,107,4
P00851,Maquillage,Clarté Botanique,81.3,27,2024-11-02,Paris,99,72,11
P00852,Accessoires,Atelier Minéral,416.51,44,2024-07-15,Lyon,194,150,7
P00852,Accessoires,Atelier Minéral,416.51,44,2024-07-14,Paris,260,216,7
P00853,Soins capillaires,Silhouette Paris,395.37,52,2024-01-05,Paris,165,113,1
P00853,Soins capillaires,Silhouette Paris,395.37,52,2024-02-07,Lyon,32,-20,2
P00854,Parfums,Natura Solaire,360.2,20,2024-09-25,Paris,191,171,9
P00855,Soins capillaires,Les Essences Rares,37.36,58,2024-03-12,Marseille,165,107,3
P00855,Soins capillaires,Les Essences Rares,37.36,58,2024-05-05,Paris,159,101,5
P00856,Soins capillaires,Maison Vitalis,165.5,47,2024-05-14,Lyon,265,218,5
P00856,Soins capillaires,Maison Vitalis,165.5,47,2024-08-21,Marseille,226,179,8
P00857,Maquillage,Aroma Sublime,146.29,73,2024-04-29,Lyon,154,81,4
P00857,Maquillage,Aroma Sublime,146.29,73,2024-11-28,Paris,296,223,11
P00858,Soins capillaires,Ãpure d'Azur,192.87,78,2024-09-08,Paris,196,118,9
P00858,Soins capillaires,Ãpure d'Azur,192.87,78,2024-01-23,Marseille,290,212,1
P00859,Soins de la peau,Ligne LumiÃ¨re,62.07,17,2024-09-06,Marseille,128,111,9
P00859,Soins de la peau,Ligne LumiÃ¨re,62.07,17,2024-08-05,Lyon,57,40,8
P00860,Maquillage,Soin Absolu,469.74,43,2024-02-13,Marseille,148,105,2
P00860,Maquillage,Soin Absolu,469.74,43,2024-11-05,Paris,285,242,11
P00861,Soins de la peau,Cosmétika,285.83,57,2024-07-28,Paris,38,-19,7
P00861,Soins de la peau,Cosmétika,285.83,57,2024-09-15,Lyon,23,-34,9
P00862,Parfums,Jardin dâIvoire,166.65,65,2024-10-31,Lyon,49,-16,10
P00863,Maquillage,Beauté Origine,210.55,85,2024-06-09,Marseille,199,114,6
P00864,Parfums,Orchidée Noire,234.66,74,2024-05-17,Marseille,232,158,5
P00864,Parfums,Orchidée Noire,234.66,74,2024-08-30,Paris,165,91,8
P00865,Maquillage,LâAtelier du Teint,308.29,40,2024-10-07,Marseille,280,240,10
P00865,Maquillage,LâAtelier du Teint,308.29,40,2024-11-21,Lyon,127,87,11
P00866,Accessoires,Déesse Cosmétique,267.53,13,2024-05-13,Paris,30,17,5
P00866,Accessoires,Déesse Cosmétique,267.53,13,2024-07-01,Lyon,19,6,7
P00867,Soins capillaires,Secret de Peau,461.31,59,2024-02-23,Lyon,129,70,2
P00867,Soins capillaires,Secret de Peau,461.31,59,2024-03-31,Paris,226,167,3
P00868,Accessoires,Rose & Lin,258.54,78,2024-07-03,Marseille,14,-64,7
P00868,Accessoires,Rose & Lin,258.54,78,2024-01-05,Paris,89,11,1
P00869,Parfums,Le Bain Royal,496.24,39,2024-10-21,Paris,92,53,10
P00870,Soins capillaires,Sérum de Lune,428.68,97,2024-09-06,Paris,29,-68,9
P00870,Soins capillaires,Sérum de Lune,428.68,97,2024-03-14,Lyon,115,18,3
P00871,Maquillage,Aura Cristal,120.09,68,2024-11-05,Paris,174,106,11
P00871,Maquillage,Aura Cristal,120.09,68,2024-08-05,Marseille,71,3,8
P00872,Soins capillaires,Infusion Précieuse,466.69,76,2024-10-05,Paris,98,22,10
P00873,Soins de la peau,Velours Naturel,75.86,84,2024-08-08,Paris,283,199,8
P00874,Soins capillaires,Ãveil Ãlégant,412.38,54,2024-10-19,Lyon,251,197,10
P00875,Soins de la peau,Héritage Sensuel,202.7,13,2024-10-08,Lyon,124,111,10
P00875,Soins de la peau,Héritage Sensuel,202.7,13,2024-04-19,Paris,118,105,4
P00876,Soins capillaires,Clarté Botanique,441.43,35,2024-07-14,Paris,292,257,7
P00877,Soins de la peau,Atelier Minéral,436.67,36,2024-05-30,Paris,176,140,5
P00878,Parfums,Silhouette Paris,406.84,55,2024-11-23,Paris,48,-7,11
P00878,Parfums,Silhouette Paris,406.84,55,2024-05-18,Lyon,293,238,5
P00879,Accessoires,Natura Solaire,399.21,73,2024-06-14,Lyon,31,-42,6
P00879,Accessoires,Natura Solaire,399.21,73,2024-11-30,Paris,246,173,11
P00880,Maquillage,Les Essences Rares,166.25,60,2024-01-29,Lyon,38,-22,1
P00880,Maquillage,Les Essences Rares,166.25,60,2024-10-08,Paris,215,155,10
P00881,Soins capillaires,Maison Vitalis,58.84,59,2024-07-05,Paris,102,43,7
P00881,Soins capillaires,Maison Vitalis,58.84,59,2024-07-08,Lyon,16,-43,7
P00882,Accessoires,Aroma Sublime,213.43,15,2024-11-10,Paris,50,35,11
P00883,Maquillage,Ãpure d'Azur,103.29,68,2024-09-10,Marseille,119,51,9
P00883,Maquillage,Ãpure d'Azur,103.29,68,2024-11-27,Lyon,34,-34,11
P00884,Maquillage,Ligne LumiÃ¨re,353.58,24,2024-03-14,Marseille,219,195,3
P00884,Maquillage,Ligne LumiÃ¨re,353.58,24,2024-12-27,Lyon,283,259,12
P00884,Maquillage,Ligne LumiÃ¨re,353.58,24,2024-02-14,Paris,273,249,2
P00885,Soins de la peau,Soin Absolu,186.13,39,2024-07-18,Lyon,251,212,7
P00886,Parfums,Cosmétika,488.29,51,2024-05-19,Lyon,76,25,5
P00886,Parfums,Cosmétika,488.29,51,2024-03-28,Paris,153,102,3
P00887,Parfums,Jardin dâIvoire,327.67,46,2024-08-29,Lyon,235,189,8
P00888,Accessoires,Beauté Origine,414.79,51,2024-02-23,Marseille,67,16,2
P00888,Accessoires,Beauté Origine,414.79,51,2024-02-21,Paris,72,21,2
P00889,Parfums,Orchidée Noire,83.61,44,2024-02-04,Lyon,53,9,2
P00889,Parfums,Orchidée Noire,83.61,44,2024-09-16,Paris,193,149,9
P00890,Soins capillaires,LâAtelier du Teint,433.77,96,2024-10-27,Lyon,43,-53,10
P00890,Soins capillaires,LâAtelier du Teint,433.77,96,2024-05-23,Marseille,273,177,5
P00891,Parfums,Déesse Cosmétique,462.92,15,2024-09-10,Paris,115,100,9
P00892,Accessoires,Secret de Peau,253.79,77,2024-09-06,Paris,169,92,9
P00892,Accessoires,Secret de Peau,253.79,77,2024-03-20,Lyon,227,150,3
P00893,Parfums,Rose & Lin,311.0,27,2024-03-26,Lyon,50,23,3
P00893,Parfums,Rose & Lin,311.0,27,2024-09-05,Paris,137,110,9
P00894,Soins capillaires,Le Bain Royal,387.11,82,2024-02-28,Lyon,147,65,2
P00895,Soins de la peau,Sérum de Lune,103.92,38,2024-06-22,Lyon,63,25,6
P00895,Soins de la peau,Sérum de Lune,103.92,38,2024-11-08,Paris,115,77,11
P00896,Accessoires,Aura Cristal,261.23,86,2024-03-29,Paris,228,142,3
P00896,Accessoires,Aura Cristal,261.23,86,2024-10-23,Lyon,249,163,10
P00897,Soins de la peau,Infusion Précieuse,211.36,68,2024-04-17,Marseille,265,197,4
P00897,Soins de la peau,Infusion Précieuse,211.36,68,2024-10-19,Lyon,26,-42,10
P00898,Soins de la peau,Velours Naturel,90.26,56,2024-05-22,Lyon,149,93,5
P00899,Soins de la peau,Ãveil Ãlégant,196.42,26,2024-04-12,Paris,267,241,4
P00900,Maquillage,Héritage Sensuel,52.72,31,2024-08-07,Paris,253,222,8
P00900,Maquillage,Héritage Sensuel,52.72,31,2024-08-21,Lyon,157,126,8
P00901,Maquillage,Clarté Botanique,32.39,77,2024-07-13,Paris,45,-32,7
P00902,Soins de la peau,Atelier Minéral,84.88,78,2024-11-28,Lyon,167,89,11
P00902,Soins de la peau,Atelier Minéral,84.88,78,2024-06-25,Marseille,136,58,6
P00903,Accessoires,Silhouette Paris,482.3,46,2024-10-10,Marseille,36,-10,10
P00903,Accessoires,Silhouette Paris,482.3,46,2024-08-10,Paris,221,175,8
P00904,Soins capillaires,Natura Solaire,283.77,58,2024-09-29,Paris,211,153,9
P00905,Soins capillaires,Les Essences Rares,483.59,22,2024-12-12,Paris,27,5,12
P00905,Soins capillaires,Les Essences Rares,483.59,22,2024-10-21,Marseille,56,34,10
P00906,Parfums,Maison Vitalis,227.6,43,2024-03-13,Paris,11,-32,3
P00906,Parfums,Maison Vitalis,227.6,43,2024-09-30,Marseille,42,-1,9
P00906,Parfums,Maison Vitalis,227.6,43,2024-08-18,Lyon,296,253,8
P00907,Accessoires,Aroma Sublime,169.67,95,2024-10-31,Paris,181,86,10
P00907,Accessoires,Aroma Sublime,169.67,95,2024-10-21,Lyon,175,80,10
P00908,Maquillage,Ãpure d'Azur,262.95,62,2024-10-14,Paris,96,34,10
P00909,Soins de la peau,Ligne LumiÃ¨re,230.97,96,2024-04-20,Lyon,56,-40,4
P00910,Parfums,Soin Absolu,70.72,60,2024-01-07,Paris,5,-55,1
P00911,Soins capillaires,Cosmétika,327.6,12,2024-10-10,Paris,16,4,10
P00911,Soins capillaires,Cosmétika,327.6,12,2024-09-13,Marseille,85,73,9
P00912,Maquillage,Jardin dâIvoire,123.7,51,2024-06-09,Paris,47,-4,6
P00912,Maquillage,Jardin dâIvoire,123.7,51,2024-08-18,Lyon,49,-2,8
P00913,Maquillage,Beauté Origine,317.4,41,2024-01-03,Paris,168,127,1
P00914,Soins de la peau,Orchidée Noire,332.1,60,2024-05-31,Paris,245,185,5
P00914,Soins de la peau,Orchidée Noire,332.1,60,2024-02-06,Lyon,292,232,2
P00915,Soins capillaires,LâAtelier du Teint,92.97,94,2024-11-01,Paris,261,167,11
P00916,Accessoires,Déesse Cosmétique,49.45,55,2024-01-24,Lyon,67,12,1
P00916,Accessoires,Déesse Cosmétique,49.45,55,2024-08-13,Paris,159,104,8
P00917,Maquillage,Secret de Peau,394.77,30,2024-12-25,Lyon,236,206,12
P00917,Maquillage,Secret de Peau,394.77,30,2024-05-12,Paris,100,70,5
P00918,Soins de la peau,Rose & Lin,240.7,53,2024-01-08,Lyon,208,155,1
P00918,Soins de la peau,Rose & Lin,240.7,53,2024-12-10,Paris,279,226,12
P00919,Accessoires,Le Bain Royal,47.92,20,2024-10-22,Paris,198,178,10
P00920,Soins capillaires,Sérum de Lune,497.54,77,2024-02-17,Lyon,142,65,2
P00920,Soins capillaires,Sérum de Lune,497.54,77,2024-06-02,Paris,224,147,6
P00921,Maquillage,Aura Cristal,47.73,10,2024-07-29,Marseille,11,1,7
P00921,Maquillage,Aura Cristal,47.73,10,2024-03-11,Paris,72,62,3
P00922,Accessoires,Infusion Précieuse,353.62,72,2024-07-29,Lyon,85,13,7
P00922,Accessoires,Infusion Précieuse,353.62,72,2024-11-02,Paris,65,-7,11
P00923,Accessoires,Velours Naturel,492.17,33,2024-04-20,Marseille,161,128,4
P00923,Accessoires,Velours Naturel,492.17,33,2024-10-25,Lyon,294,261,10
P00924,Accessoires,Ãveil Ãlégant,134.81,22,2024-01-21,Lyon,252,230,1
P00924,Accessoires,Ãveil Ãlégant,134.81,22,2024-07-14,Paris,10,-12,7
P00925,Maquillage,Héritage Sensuel,88.28,20,2024-06-22,Marseille,189,169,6
P00926,Maquillage,Clarté Botanique,78.26,60,2024-05-17,Marseille,233,173,5
P00926,Maquillage,Clarté Botanique,78.26,60,2024-10-06,Paris,167,107,10
P00927,Parfums,Atelier Minéral,165.57,26,2024-07-26,Lyon,75,49,7
P00927,Parfums,Atelier Minéral,165.57,26,2024-07-25,Marseille,41,15,7
P00928,Soins capillaires,Silhouette Paris,68.5,91,2024-09-10,Marseille,193,102,9
P00929,Soins de la peau,Natura Solaire,352.24,95,2024-03-17,Paris,220,125,3
P00930,Accessoires,Les Essences Rares,49.9,33,2024-08-02,Lyon,72,39,8
P00930,Accessoires,Les Essences Rares,49.9,33,2024-08-12,Paris,119,86,8
P00931,Parfums,Maison Vitalis,264.52,28,2024-09-18,Paris,206,178,9
P00932,Soins de la peau,Aroma Sublime,498.41,46,2024-11-20,Lyon,44,-2,11
P00932,Soins de la peau,Aroma Sublime,498.41,46,2024-12-01,Paris,267,221,12
P00933,Parfums,Ãpure d'Azur,410.71,94,2024-02-12,Lyon,178,84,2
P00933,Parfums,Ãpure d'Azur,410.71,94,2024-03-11,Paris,3,-91,3
P00934,Maquillage,Ligne LumiÃ¨re,315.31,17,2024-01-10,Paris,88,71,1
P00934,Maquillage,Ligne LumiÃ¨re,315.31,17,2024-06-21,Marseille,118,101,6
P00935,Accessoires,Soin Absolu,167.0,37,2024-05-31,Lyon,146,109,5
P00935,Accessoires,Soin Absolu,167.0,37,2024-08-18,Paris,263,226,8
P00936,Soins de la peau,Cosmétika,319.47,14,2024-10-02,Paris,8,-6,10
P00937,Soins de la peau,Jardin dâIvoire,272.98,26,2024-03-06,Marseille,202,176,3
P00937,Soins de la peau,Jardin dâIvoire,272.98,26,2024-11-20,Paris,21,-5,11
P00938,Soins de la peau,Beauté Origine,224.52,45,2024-03-14,Paris,23,-22,3
P00939,Soins de la peau,Orchidée Noire,82.74,28,2024-12-03,Paris,173,145,12
P00940,Soins de la peau,LâAtelier du Teint,445.57,73,2024-09-22,Paris,145,72,9
