id_achat,date_achat,id_produit,quantité,id_fournisseur,prix_unitaire,délai_livraison_jours,nom_fournisseur,ville,pays,fiabilité,délai_moyen_jours,cout_total,delai_deviation,retard_jours,mois_achat,on_time_delivery
PO000207,2024-06-21,P00048,75,S048,250.77,14,Lecomte,Amsterdam,Pays-Bas,0.65,4,18807.75,10,10,6,0
PO000208,2024-09-30,P00088,150,S008,110.1,2,Gaillard S.A.,Berlin,Allemagne,0.64,7,16515.0,-5,0,9,1
PO000209,2024-07-03,P00674,150,S008,144.71,6,Gaillard S.A.,Berlin,Allemagne,0.64,7,21706.5,-1,0,7,1
PO000210,2024-04-11,P00272,100,S028,112.08,3,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,11208.0,-5,0,4,1
PO000211,2024-04-30,P00720,300,S029,24.22,5,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,7266.0,-1,0,4,1
PO000212,2024-03-15,P00949,75,S010,99.56,12,Pelletier,Paris,France,0.98,3,7467.0,9,9,3,0
PO000213,2024-01-03,P00072,10,S016,271.88,8,Morel,Stockholm,Suède,0.51,7,2718.8,1,1,1,0
PO000214,2024-07-17,P00659,50,S008,134.42,10,Gaillard S.A.,Berlin,Allemagne,0.64,7,6720.999999999999,3,3,7,0
PO000215,2024-10-12,P00770,50,S028,135.54,9,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,6777.0,1,1,10,0
PO000216,2024-04-24,P00066,75,S046,289.78,4,Roche,Rome,Italie,0.54,4,21733.499999999996,0,0,4,1
PO000217,2024-12-22,P00164,200,S028,299.96,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,59991.99999999999,-4,0,12,1
PO000218,2024-04-17,P00963,150,S029,280.09,7,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,42013.49999999999,1,1,4,0
PO000219,2024-09-18,P00052,25,S028,183.88,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,4597.0,-1,0,9,1
PO000220,2024-03-25,P00636,75,S029,202.26,8,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,15169.5,2,2,3,0
PO000221,2024-04-13,P00985,100,S027,227.58,4,Rodrigues Payet S.A.R.L.,Berlin,Allemagne,0.54,10,22758.0,-6,0,4,1
PO000222,2024-10-26,P00128,500,S010,15.45,3,Pelletier,Paris,France,0.98,3,7725.0,0,0,10,1
PO000223,2024-08-02,P00820,10,S018,202.64,2,Guérin,Copenhague,Danemark,0.92,11,2026.3999999999999,-9,0,8,1
PO000224,2024-06-18,P00430,75,S028,219.94,9,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,16495.5,1,1,6,0
PO000225,2024-11-27,P00621,500,S008,170.38,3,Gaillard S.A.,Berlin,Allemagne,0.64,7,85190.0,-4,0,11,1
PO000226,2024-01-23,P00766,500,S028,263.61,12,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,131805.0,4,4,1,0
PO000227,2024-04-03,P00533,50,S012,235.43,10,Lucas,Stockholm,Suède,1.0,11,11771.5,-1,0,4,1
PO000228,2024-06-29,P00377,10,S028,268.02,6,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,2680.2,-2,0,6,1
PO000229,2024-05-30,P00692,75,S008,280.08,3,Gaillard S.A.,Berlin,Allemagne,0.64,7,21006.0,-4,0,5,1
PO000230,2024-08-03,P00878,200,S028,150.6,10,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,30120.0,2,2,8,0
PO000231,2024-10-31,P00472,50,S010,178.43,4,Pelletier,Paris,France,0.98,3,8921.5,1,1,10,0
PO000232,2024-09-22,P00010,300,S028,63.98,13,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,19194.0,5,5,9,0
PO000233,2024-11-29,P00499,50,S010,217.83,12,Pelletier,Paris,France,0.98,3,10891.5,9,9,11,0
PO000234,2024-11-12,P00071,100,S012,146.1,8,Lucas,Stockholm,Suède,1.0,11,14610.0,-3,0,11,1
PO000235,2024-05-18,P00366,100,S028,188.17,6,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,18817.0,-2,0,5,1
PO000236,2024-11-06,P00924,50,S022,201.26,12,Langlois Vallée SA,Dublin,Irlande,0.88,9,10063.0,3,3,11,0
PO000237,2024-02-16,P00191,50,S008,84.24,11,Gaillard S.A.,Berlin,Allemagne,0.64,7,4212.0,4,4,2,0
PO000238,2024-05-23,P00202,75,S029,278.12,13,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,20859.0,7,7,5,0
PO000239,2024-04-23,P00985,150,S002,57.3,3,Morvan,Paris,France,0.86,9,8595.0,-6,0,4,1
PO000240,2024-04-05,P00789,25,S029,242.12,7,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,6053.0,1,1,4,0
PO000241,2024-06-27,P00600,100,S028,293.04,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,29304.000000000004,-4,0,6,1
PO000242,2024-01-26,P00936,100,S029,18.38,2,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,1838.0,-4,0,1,1
PO000243,2024-03-15,P00579,75,S008,81.09,14,Gaillard S.A.,Berlin,Allemagne,0.64,7,6081.75,7,7,3,0
PO000244,2024-02-02,P00717,300,S048,247.85,14,Lecomte,Amsterdam,Pays-Bas,0.65,4,74355.0,10,10,2,0
PO000245,2024-01-25,P00558,100,S048,40.26,9,Lecomte,Amsterdam,Pays-Bas,0.65,4,4026.0,5,5,1,0
PO000246,2024-12-06,P00155,100,S028,48.65,2,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,4865.0,-6,0,12,1
PO000247,2024-05-20,P00632,75,S028,109.39,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,8204.25,3,3,5,0
PO000248,2024-01-14,P00403,100,S029,11.82,4,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,1182.0,-2,0,1,1
PO000249,2024-05-25,P00395,25,S028,91.89,2,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,2297.25,-6,0,5,1
PO000250,2024-05-27,P00468,200,S029,280.59,13,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,56117.99999999999,7,7,5,0
PO000251,2024-07-18,P00387,10,S010,212.52,14,Pelletier,Paris,France,0.98,3,2125.2000000000003,11,11,7,0
PO000252,2024-06-13,P00041,100,S010,246.91,11,Pelletier,Paris,France,0.98,3,24691.0,8,8,6,0
PO000253,2024-10-19,P00151,100,S029,87.15,5,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,8715.0,-1,0,10,1
PO000254,2024-06-20,P00520,25,S046,183.61,14,Roche,Rome,Italie,0.54,4,4590.25,10,10,6,0
PO000255,2024-08-20,P00956,10,S029,240.43,8,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,2404.3,2,2,8,0
PO000256,2024-03-28,P00985,25,S029,199.91,8,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,4997.75,2,2,3,0
PO000257,2024-11-25,P00558,50,S002,182.85,12,Morvan,Paris,France,0.86,9,9142.5,3,3,11,0
PO000258,2024-07-18,P00997,200,S008,278.35,11,Gaillard S.A.,Berlin,Allemagne,0.64,7,55670.00000000001,4,4,7,0
PO000259,2024-10-04,P00873,200,S012,90.05,3,Lucas,Stockholm,Suède,1.0,11,18010.0,-8,0,10,1
PO000260,2024-09-05,P00327,10,S029,54.9,13,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,549.0,7,7,9,0
PO000261,2024-12-17,P00470,50,S029,105.74,10,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,5287.0,4,4,12,0
PO000262,2024-09-05,P00010,200,S029,105.78,2,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,21156.0,-4,0,9,1
PO000263,2024-01-15,P00064,25,S029,146.49,2,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,3662.25,-4,0,1,1
PO000264,2024-06-25,P00016,500,S010,239.56,9,Pelletier,Paris,France,0.98,3,119780.0,6,6,6,0
PO000265,2024-10-13,P00905,50,S028,26.98,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,1349.0,-1,0,10,1
PO000266,2024-06-21,P00030,100,S028,293.54,14,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,29354.000000000004,6,6,6,0
PO000267,2024-09-24,P00460,50,S046,265.01,4,Roche,Rome,Italie,0.54,4,13250.5,0,0,9,1
PO000268,2024-06-13,P00524,25,S028,66.52,2,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,1663.0,-6,0,6,1
PO000269,2024-04-03,P00157,50,S029,180.47,9,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,9023.5,3,3,4,0
PO000270,2024-07-06,P00610,100,S028,234.8,9,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,23480.0,1,1,7,0
PO000271,2024-06-05,P00396,50,S002,180.27,6,Morvan,Paris,France,0.86,9,9013.5,-3,0,6,1
PO000272,2024-01-26,P00015,100,S029,266.3,10,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,26630.0,4,4,1,0
PO000273,2024-07-10,P00997,25,S008,233.93,2,Gaillard S.A.,Berlin,Allemagne,0.64,7,5848.25,-5,0,7,1
PO000274,2024-03-31,P00587,50,S029,231.97,5,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,11598.5,-1,0,3,1
PO000275,2024-06-21,P00301,75,S028,13.11,13,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,983.25,5,5,6,0
PO000276,2024-09-19,P00214,50,S002,145.15,6,Morvan,Paris,France,0.86,9,7257.5,-3,0,9,1
PO000277,2024-07-12,P00226,25,S048,67.39,7,Lecomte,Amsterdam,Pays-Bas,0.65,4,1684.75,3,3,7,0
PO000278,2024-06-01,P00207,75,S008,290.24,7,Gaillard S.A.,Berlin,Allemagne,0.64,7,21768.0,0,0,6,1
PO000279,2024-01-30,P00822,100,S007,183.2,8,Carlier,Prague,République tchèque,0.9,9,18320.0,-1,0,1,1
PO000280,2024-04-24,P00840,300,S029,95.32,4,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,28595.999999999996,-2,0,4,1
PO000281,2024-10-15,P00953,150,S046,38.29,13,Roche,Rome,Italie,0.54,4,5743.5,9,9,10,0
PO000282,2024-11-29,P00030,25,S029,21.8,2,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,545.0,-4,0,11,1
PO000283,2024-06-28,P00307,50,S008,191.79,7,Gaillard S.A.,Berlin,Allemagne,0.64,7,9589.5,0,0,6,1
PO000284,2024-06-09,P00732,10,S008,168.14,5,Gaillard S.A.,Berlin,Allemagne,0.64,7,1681.3999999999999,-2,0,6,1
PO000285,2024-12-21,P00390,25,S029,148.02,4,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,3700.5000000000005,-2,0,12,1
PO000286,2024-09-02,P00232,50,S028,218.41,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,10920.5,-4,0,9,1
PO000287,2024-01-13,P00428,25,S029,149.41,11,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,3735.25,5,5,1,0
PO000288,2024-06-01,P00369,25,S028,226.57,10,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,5664.25,2,2,6,0
PO000289,2024-01-21,P00427,25,S028,97.49,6,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,2437.25,-2,0,1,1
PO000290,2024-03-01,P00375,50,S032,97.53,4,Munoz SA,Dublin,Irlande,0.53,4,4876.5,0,0,3,1
PO000291,2024-01-16,P00051,25,S029,66.95,14,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,1673.75,8,8,1,0
PO000292,2024-11-15,P00925,50,S022,83.22,9,Langlois Vallée SA,Dublin,Irlande,0.88,9,4161.0,0,0,11,1
PO000293,2024-11-29,P00436,100,S002,44.65,13,Morvan,Paris,France,0.86,9,4465.0,4,4,11,0
PO000294,2024-03-16,P00997,25,S028,40.36,6,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,1009.0,-2,0,3,1
PO000295,2024-10-21,P00555,25,S028,134.36,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,3359.0000000000005,-4,0,10,1
PO000296,2024-12-19,P00160,10,S048,20.59,11,Lecomte,Amsterdam,Pays-Bas,0.65,4,205.9,7,7,12,0
PO000297,2024-12-21,P00966,75,S028,185.62,10,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,13921.5,2,2,12,0
PO000298,2024-12-11,P00803,150,S028,94.54,2,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,14181.000000000002,-6,0,12,1
PO000299,2024-05-22,P00837,10,S048,272.4,14,Lecomte,Amsterdam,Pays-Bas,0.65,4,2724.0,10,10,5,0
PO000300,2024-10-31,P00125,75,S008,14.52,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,1089.0,-3,0,10,1
PO000301,2024-10-12,P00395,100,S029,264.78,5,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,26477.999999999996,-1,0,10,1
PO000302,2024-01-23,P00108,75,S028,251.68,8,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,18876.0,0,0,1,1
PO000303,2024-04-02,P00997,200,S029,185.84,14,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,37168.0,8,8,4,0
PO000304,2024-08-02,P00526,200,S028,107.14,5,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,21428.0,-3,0,8,1
PO000305,2024-07-03,P00982,10,S001,130.75,14,Lecomte et Fils,Zurich,Suisse,0.84,10,1307.5,4,4,7,0
PO000306,2024-01-02,P00546,50,S028,249.8,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,12490.0,3,3,1,0
PO000307,2024-12-15,P00443,100,S048,274.47,11,Lecomte,Amsterdam,Pays-Bas,0.65,4,27447.000000000004,7,7,12,0
PO000308,2024-09-14,P00748,300,S029,242.93,13,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,72879.0,7,7,9,0
PO000309,2024-12-18,P00698,150,S008,136.18,14,Gaillard S.A.,Berlin,Allemagne,0.64,7,20427.0,7,7,12,0
PO000310,2024-09-12,P00198,25,S029,269.22,11,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,6730.500000000001,5,5,9,0
PO000311,2024-12-22,P00193,50,S008,84.55,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,4227.5,5,5,12,0
PO000312,2024-07-12,P00088,150,S008,12.69,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,1903.5,-3,0,7,1
PO000313,2024-12-27,P00359,75,S010,294.4,9,Pelletier,Paris,France,0.98,3,22080.0,6,6,12,0
PO000314,2024-05-30,P00021,75,S029,47.96,13,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,3597.0,7,7,5,0
PO000315,2024-04-18,P00482,100,S028,88.5,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,8850.0,3,3,4,0
PO000316,2024-12-28,P00082,25,S028,32.43,3,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,810.75,-5,0,12,1
PO000317,2024-12-25,P00832,200,S008,223.42,13,Gaillard S.A.,Berlin,Allemagne,0.64,7,44684.0,6,6,12,0
PO000318,2024-09-02,P00218,200,S028,46.1,14,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,9220.0,6,6,9,0
PO000319,2024-12-27,P00707,75,S029,159.86,3,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,11989.500000000002,-3,0,12,1
PO000320,2024-08-03,P00733,100,S028,93.22,6,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,9322.0,-2,0,8,1
PO000321,2024-01-29,P00531,100,S028,66.44,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,6644.0,-1,0,1,1
PO000322,2024-01-17,P00529,25,S045,218.95,12,Lagarde,Berlin,Allemagne,0.53,4,5473.75,8,8,1,0
PO000323,2024-12-27,P00091,25,S029,134.64,3,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,3365.9999999999995,-3,0,12,1
PO000324,2024-02-26,P00602,10,S048,60.86,4,Lecomte,Amsterdam,Pays-Bas,0.65,4,608.6,0,0,2,1
PO000325,2024-04-26,P00738,200,S008,68.64,5,Gaillard S.A.,Berlin,Allemagne,0.64,7,13728.0,-2,0,4,1
PO000326,2024-07-03,P00968,50,S028,60.19,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,3009.5,3,3,7,0
PO000327,2024-05-05,P00186,10,S028,126.17,13,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,1261.7,5,5,5,0
PO000328,2024-02-18,P00219,75,S008,15.21,10,Gaillard S.A.,Berlin,Allemagne,0.64,7,1140.75,3,3,2,0
PO000329,2024-10-08,P00183,10,S029,99.75,2,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,997.5,-4,0,10,1
PO000330,2024-07-06,P00974,10,S029,32.38,9,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,323.8,3,3,7,0
PO000331,2024-03-11,P00473,75,S029,23.39,6,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,1754.25,0,0,3,1
PO000332,2024-03-21,P00904,75,S028,62.75,14,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,4706.25,6,6,3,0
PO000333,2024-11-11,P00217,75,S002,58.26,4,Morvan,Paris,France,0.86,9,4369.5,-5,0,11,1
PO000334,2024-10-12,P00182,100,S008,277.53,13,Gaillard S.A.,Berlin,Allemagne,0.64,7,27752.999999999996,6,6,10,0
PO000335,2024-01-05,P00978,100,S040,297.81,13,Fabre SA,Copenhague,Danemark,0.65,9,29781.0,4,4,1,0
PO000336,2024-08-25,P00611,50,S029,45.33,7,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,2266.5,1,1,8,0
PO000337,2024-01-06,P00631,100,S008,272.33,7,Gaillard S.A.,Berlin,Allemagne,0.64,7,27233.0,0,0,1,1
PO000338,2024-11-25,P00208,50,S029,194.92,7,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,9746.0,1,1,11,0
PO000339,2024-04-25,P00759,50,S008,277.97,14,Gaillard S.A.,Berlin,Allemagne,0.64,7,13898.500000000002,7,7,4,0
PO000340,2024-07-01,P00137,50,S028,20.38,13,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,1019.0,5,5,7,0
PO000341,2024-05-22,P00131,50,S008,220.06,7,Gaillard S.A.,Berlin,Allemagne,0.64,7,11003.0,0,0,5,1
PO000342,2024-05-29,P00072,25,S012,48.34,6,Lucas,Stockholm,Suède,1.0,11,1208.5,-5,0,5,1
PO000343,2024-05-15,P00172,10,S012,18.65,5,Lucas,Stockholm,Suède,1.0,11,186.5,-6,0,5,1
PO000344,2024-02-23,P00513,75,S028,121.82,13,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,9136.5,5,5,2,0
PO000345,2024-01-23,P00752,75,S029,91.87,10,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,6890.25,4,4,1,0
PO000346,2024-11-22,P00800,50,S044,258.87,4,Lopes,Amsterdam,Pays-Bas,0.85,9,12943.5,-5,0,11,1
PO000347,2024-05-29,P00814,500,S029,258.52,10,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,129259.99999999999,4,4,5,0
PO000348,2024-03-18,P00102,75,S010,287.32,6,Pelletier,Paris,France,0.98,3,21549.0,3,3,3,0
PO000349,2024-10-18,P00017,200,S008,230.4,6,Gaillard S.A.,Berlin,Allemagne,0.64,7,46080.0,-1,0,10,1
PO000350,2024-07-11,P00281,75,S048,193.05,6,Lecomte,Amsterdam,Pays-Bas,0.65,4,14478.75,2,2,7,0
PO000351,2024-03-06,P00804,25,S046,191.94,7,Roche,Rome,Italie,0.54,4,4798.5,3,3,3,0
PO000352,2024-07-27,P00073,500,S028,240.77,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,120385.0,-1,0,7,1
PO000353,2024-12-26,P00883,200,S012,269.05,12,Lucas,Stockholm,Suède,1.0,11,53810.0,1,1,12,0
PO000354,2024-11-16,P00463,75,S008,105.34,9,Gaillard S.A.,Berlin,Allemagne,0.64,7,7900.5,2,2,11,0
PO000355,2024-09-30,P00848,25,S028,15.29,12,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,382.25,4,4,9,0
PO000356,2024-06-27,P00093,25,S027,267.74,2,Rodrigues Payet S.A.R.L.,Berlin,Allemagne,0.54,10,6693.5,-8,0,6,1
PO000357,2024-09-07,P00141,150,S029,288.79,4,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,43318.5,-2,0,9,1
PO000358,2024-02-20,P00381,10,S029,236.76,11,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,2367.6,5,5,2,0
PO000359,2024-12-09,P00015,100,S028,31.3,5,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,3130.0,-3,0,12,1
PO000360,2024-08-09,P00913,100,S028,81.11,2,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,8111.0,-6,0,8,1
PO000361,2024-03-30,P00601,25,S028,148.47,2,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,3711.75,-6,0,3,1
PO000362,2024-05-17,P00300,100,S046,104.56,10,Roche,Rome,Italie,0.54,4,10456.0,6,6,5,0
PO000363,2024-07-09,P00093,100,S029,129.97,10,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,12997.0,4,4,7,0
PO000364,2024-06-06,P00322,50,S010,233.37,14,Pelletier,Paris,France,0.98,3,11668.5,11,11,6,0
PO000365,2024-06-30,P00685,75,S029,109.86,5,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,8239.5,-1,0,6,1
PO000366,2024-12-22,P00481,150,S028,184.98,4,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,27747.0,-4,0,12,1
PO000367,2024-09-23,P00836,75,S008,299.83,5,Gaillard S.A.,Berlin,Allemagne,0.64,7,22487.25,-2,0,9,1
PO000368,2024-06-15,P00912,100,S029,292.99,4,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,29299.0,-2,0,6,1
PO000369,2024-07-31,P00097,50,S019,72.0,10,Leduc,Oslo,Norvège,0.87,11,3600.0,-1,0,7,1
PO000370,2024-11-23,P00757,25,S046,71.3,12,Roche,Rome,Italie,0.54,4,1782.5,8,8,11,0
PO000371,2024-05-27,P00642,500,S029,182.45,8,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,91225.0,2,2,5,0
PO000372,2024-06-09,P00944,75,S049,111.05,2,Godard SA,Zurich,Suisse,0.62,13,8328.75,-11,0,6,1
PO000373,2024-02-28,P00406,50,S010,35.25,14,Pelletier,Paris,France,0.98,3,1762.5,11,11,2,0
PO000374,2024-02-18,P00361,100,S034,42.44,12,Bertrand S.A.,Varsovie,Pologne,0.56,6,4244.0,6,6,2,0
PO000375,2024-05-30,P00752,100,S008,209.8,7,Gaillard S.A.,Berlin,Allemagne,0.64,7,20980.0,0,0,5,1
PO000376,2024-11-28,P00761,25,S008,161.67,8,Gaillard S.A.,Berlin,Allemagne,0.64,7,4041.7499999999995,1,1,11,0
PO000377,2024-11-12,P00074,200,S008,48.36,4,Gaillard S.A.,Berlin,Allemagne,0.64,7,9672.0,-3,0,11,1
PO000378,2024-08-28,P00643,10,S029,68.75,10,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,687.5,4,4,8,0
PO000379,2024-03-08,P00560,100,S029,251.23,3,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,25123.0,-3,0,3,1
PO000380,2024-09-21,P00705,75,S028,281.11,6,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,21083.25,-2,0,9,1
PO000381,2024-12-04,P00946,50,S028,32.38,7,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,1619.0000000000002,-1,0,12,1
PO000382,2024-03-01,P00282,150,S008,126.4,14,Gaillard S.A.,Berlin,Allemagne,0.64,7,18960.0,7,7,3,0
PO000383,2024-12-02,P00066,100,S008,98.55,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,9855.0,5,5,12,0
PO000384,2024-03-30,P00216,150,S002,154.68,8,Morvan,Paris,France,0.86,9,23202.0,-1,0,3,1
PO000385,2024-09-02,P00784,50,S008,216.72,2,Gaillard S.A.,Berlin,Allemagne,0.64,7,10836.0,-5,0,9,1
PO000386,2024-07-12,P00838,300,S008,215.28,14,Gaillard S.A.,Berlin,Allemagne,0.64,7,64584.0,7,7,7,0
PO000387,2024-08-05,P00047,50,S028,189.75,10,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,9487.5,2,2,8,0
PO000388,2024-10-07,P00428,75,S044,202.29,9,Lopes,Amsterdam,Pays-Bas,0.85,9,15171.75,0,0,10,1
PO000389,2024-11-08,P00215,300,S018,11.68,4,Guérin,Copenhague,Danemark,0.92,11,3504.0,-7,0,11,1
PO000390,2024-09-11,P00720,10,S029,54.43,10,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,544.3,4,4,9,0
PO000391,2024-05-10,P00092,25,S028,172.12,9,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,4303.0,1,1,5,0
PO000392,2024-10-25,P00037,500,S029,20.63,11,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,10315.0,5,5,10,0
PO000393,2024-12-25,P00865,500,S028,290.39,3,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,145195.0,-5,0,12,1
PO000394,2024-04-12,P00274,150,S029,107.69,12,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,16153.5,6,6,4,0
PO000395,2024-05-16,P00571,75,S008,42.62,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,3196.5,5,5,5,0
PO000396,2024-08-08,P00810,75,S029,42.21,6,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,3165.75,0,0,8,1
PO000397,2024-12-02,P00144,50,S002,147.34,6,Morvan,Paris,France,0.86,9,7367.0,-3,0,12,1
PO000398,2024-07-16,P00463,50,S008,127.75,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,6387.5,5,5,7,0
PO000399,2024-12-01,P00339,50,S028,133.1,3,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,6655.0,-5,0,12,1
PO000400,2024-01-14,P00393,10,S029,172.71,5,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,1727.1000000000001,-1,0,1,1
PO000401,2024-03-13,P00170,75,S008,156.85,11,Gaillard S.A.,Berlin,Allemagne,0.64,7,11763.75,4,4,3,0
PO000402,2024-03-02,P00534,75,S008,240.61,11,Gaillard S.A.,Berlin,Allemagne,0.64,7,18045.75,4,4,3,0
PO000403,2024-05-05,P00355,100,S008,26.33,13,Gaillard S.A.,Berlin,Allemagne,0.64,7,2633.0,6,6,5,0
PO000404,2024-02-20,P00322,75,S002,92.24,3,Morvan,Paris,France,0.86,9,6918.0,-6,0,2,1
PO000405,2024-02-02,P00910,200,S029,13.16,4,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,2632.0,-2,0,2,1
PO000406,2024-01-11,P00645,50,S042,119.19,12,Caron,Paris,France,0.75,4,5959.5,8,8,1,0
PO000407,2024-07-07,P00405,50,S045,278.45,2,Lagarde,Berlin,Allemagne,0.53,4,13922.5,-2,0,7,1
PO000408,2024-04-09,P00335,75,S011,227.61,13,Leblanc,Rome,Italie,0.5,3,17070.75,10,10,4,0
PO000409,2024-06-11,P00879,25,S008,260.01,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,6500.25,5,5,6,0
PO000410,2024-10-14,P00121,50,S048,201.58,7,Lecomte,Amsterdam,Pays-Bas,0.65,4,10079.0,3,3,10,0
PO000411,2024-10-14,P00905,100,S028,32.1,12,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,3210.0,4,4,10,0
